term,oddsratio,pvalue,qvalue,zscore,combined_score,shared,n_shared
HLA-DRB1,6.085192697768763,0.02066373465529551,0.10589157220433841,0.44840848929678084,-1.7395447119480671,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
FFAR3,6.896551724137931,0.16215108952713952,0.3819163024393799,0.9571394225088231,-1.7412536188902823,['Fusobacterium'],1
MAPK3,5.747126436781609,0.1864131236142142,0.4042618498615168,1.05642029696692,-1.7745642227032876,['Porphyromonas'],1
RAD51,1.4367816091954022,0.5182694443518792,0.8118081674013601,2.7152140232023143,-1.7846015936499469,['Streptococcus'],1
C4B,7.543103448275862,0.0001909341666031574,0.00859580713538423,0.20911540630076694,-1.7907769014663808,"['Shewanella', 'Aggregatibacter', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
MMP2,6.385696040868455,0.002699834320640583,0.02805338397375089,0.30504574747282415,-1.804212861922685,"['Campylobacter', 'Aggregatibacter', 'Streptococcus', 'Porphyromonas', 'Neisseria']",5
LPA,3.134796238244514,0.2972806594217405,0.5287730677957929,1.4933874620641483,-1.81159637946679,['Streptococcus'],1
CD52,2.6525198938992043,0.3371430151201173,0.5704814703216722,1.6671921015474374,-1.8126513804576738,['Haemophilus'],1
C5,11.494252873563218,0.021655896959363142,0.10589157220433841,0.4733975757079017,-1.8142855502336788,"['Porphyromonas', 'Neisseria']",2
ARNTL,6.896551724137931,0.16215108952713952,0.3819163024393799,1.0320458835009458,-1.8775254547518911,['Streptococcus'],1
ITLN1,5.747126436781609,0.1864131236142142,0.4042618498615168,1.1210936142225116,-1.8832018125856653,['Streptococcus'],1
CD47,2.8735632183908044,0.3175125022407696,0.5466145620905352,1.6628051770039012,-1.9076334258107357,['Streptococcus'],1
CFP,6.269592476489028,0.054498545594214375,0.1815676933527453,0.6619209096913222,-1.925912677096786,"['Campylobacter', 'Neisseria']",2
FCGR2A,8.620689655172415,0.033410826733243734,0.13232637188440363,0.5726295450031519,-1.946296403869694,"['Haemophilus', 'Aggregatibacter']",2
CLDN4,6.896551724137931,0.047054187999024985,0.16443392871398405,0.6528730483076753,-1.9954773574375229,"['Campylobacter', 'Prevotella']",2
BCL2L11,2.8735632183908044,0.3175125022407696,0.5466145620905352,1.7731399620815296,-2.034213693273563,['Neisseria'],1
FADD,3.0425963488843815,0.09563530122688312,0.2746410549011646,0.8683894387355054,-2.0382952118604085,"['Streptococcus', 'Haemophilus', 'Porphyromonas']",3
CLDN3,4.310344827586207,0.232783689057193,0.45426376954104736,1.417307626162961,-2.0659322673115685,['Haemophilus'],1
CXCL12,4.310344827586207,0.045113422774510505,0.16443392871398405,0.667235786380393,-2.0674804298818903,"['Streptococcus', 'Haemophilus', 'Porphyromonas']",3
NAMPT,6.896551724137931,0.16215108952713952,0.3819163024393799,1.1372109818254754,-2.068844612371116,['Haemophilus'],1
NQO1,2.2988505747126435,0.37467319528441906,0.6201154815132084,2.115270684597105,-2.0765635836985785,['Haemophilus'],1
TFAM,3.134796238244514,0.2972806594217405,0.5287730677957929,1.71398592227911,-2.079199651888135,['Porphyromonas'],1
JUND,11.494252873563218,0.021655896959363142,0.10589157220433841,0.5461158861224109,-2.092976837626026,"['Porphyromonas', 'Aggregatibacter']",2
CLU,2.8735632183908044,0.3175125022407696,0.5466145620905352,1.8906543634872954,-2.169030690018608,['Streptococcus'],1
IRS1,4.056795131845842,0.10601021740711025,0.2938128008309133,0.9671095916561406,-2.1704064932836222,"['Prevotella', 'Porphyromonas']",2
CASP1,5.747126436781609,4.0782088965557655e-05,0.0047677969463370135,0.21574746472704662,-2.180617353304472,"['Veillonella', 'Shewanella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",11
IL11,4.597701149425287,0.08771634417185933,0.2557896113492315,0.899220390029503,-2.18838503367635,"['Porphyromonas', 'Aggregatibacter']",2
EFS,3.8314176245210727,0.11549315993508406,0.3133422018491943,1.0193551239081693,-2.200322858156727,"['Streptococcus', 'Campylobacter']",2
CD1D,4.756242568370987,0.016735903681139083,0.09043013501657504,0.538748036569028,-2.2035866514991995,"['Streptococcus', 'Campylobacter', 'Prevotella', 'Porphyromonas']",4
AAAS,5.747126436781609,0.1864131236142142,0.4042618498615168,1.3186106584915815,-2.2149889631547426,['Neisseria'],1
NOS3,2.1551724137931036,0.3926079984785218,0.6399162053781736,2.3872466388957934,-2.2319410245447036,['Porphyromonas'],1
DEFB1,5.2246603970741905,0.0057169989909149265,0.04482963842875973,0.43317840298227583,-2.237068105499113,"['Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Haemophilus', 'Porphyromonas']",5
FGA,8.620689655172415,0.033410826733243734,0.13232637188440363,0.6659666652843041,-2.263537634497708,"['Porphyromonas', 'Fusobacterium']",2
S100A7,3.4482758620689653,0.2764284534691607,0.5049531124450861,1.773921544625391,-2.280914086082975,['Haemophilus'],1
ADK,7.496251874062969,0.0014703424613580352,0.02077868577259817,0.3507167063425056,-2.2874655235101757,"['Aggregatibacter', 'Streptococcus', 'Mannheimia', 'Haemophilus', 'Neisseria']",5
IRF5,6.896551724137931,0.047054187999024985,0.16443392871398405,0.7495903416735968,-2.2910894515262745,"['Streptococcus', 'Porphyromonas']",2
CCL1,4.926108374384237,0.07895214477833755,0.23557414892097933,0.9043223549517763,-2.295996119913638,"['Streptococcus', 'Aggregatibacter']",2
CSF1R,5.747126436781609,0.1864131236142142,0.4042618498615168,1.4089796784650683,-2.3667899368260485,['Aggregatibacter'],1
ST20,5.305039787798409,0.07047641200679407,0.21734452239984933,0.9090072066469157,-2.4111208962776187,"['Streptococcus', 'Campylobacter']",2
CTSG,4.056795131845842,0.10601021740711025,0.2938128008309133,1.0890113753831456,-2.4439808898428272,"['Streptococcus', 'Aggregatibacter']",2
NOX1,7.836990595611285,0.0012414981384229317,0.019409721083185744,0.3652928118286181,-2.4443336368971593,"['Campylobacter', 'Fusobacterium', 'Streptococcus', 'Haemophilus', 'Porphyromonas']",5
CR1,4.789272030651341,0.007872253045948423,0.05624287453938706,0.5116528060576861,-2.4786564688938415,"['Shewanella', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Porphyromonas']",5
MAF,4.926108374384237,0.07895214477833755,0.23557414892097933,0.9831518374580531,-2.4961373471852597,"['Haemophilus', 'Neisseria']",2
NLRC5,2.4630541871921183,0.3561906296278736,0.5972114076941922,2.437849092753154,-2.5165653261580925,['Streptococcus'],1
ITGAM,9.404388714733543,0.007594810276614145,0.05456383249008822,0.5164217728097387,-2.5202880772922045,"['Streptococcus', 'Aggregatibacter', 'Fusobacterium']",3
MNT,3.56718192627824,0.06828845909159184,0.21734452239984933,0.9717569263723617,-2.6082096812979447,"['Streptococcus', 'Shewanella', 'Prevotella']",3
SOD2,6.269592476489028,0.054498545594214375,0.1815676933527453,0.8994810544122153,-2.6171132232530834,"['Porphyromonas', 'Fusobacterium']",2
PARG,3.8314176245210727,0.25493622931525195,0.4765232425863576,1.9224361512958588,-2.627473934654227,['Campylobacter'],1
ERAS,3.9787798408488064,0.053844985716535884,0.1815676933527453,0.9053691988151599,-2.645168294141413,"['Streptococcus', 'Haemophilus', 'Neisseria']",3
SCGB1A1,6.896551724137931,0.16215108952713952,0.3819163024393799,1.4551250070650994,-2.6472023039741583,['Haemophilus'],1
SLC6A4,4.926108374384237,0.20994987027923667,0.4285643383795212,1.7257328609603944,-2.693673107534017,['Campylobacter'],1
BAX,4.310344827586207,0.09674369974356732,0.2746410549011646,1.1637477149220576,-2.7181539795432528,"['Streptococcus', 'Porphyromonas']",2
MLH1,6.269592476489028,0.054498545594214375,0.1815676933527453,0.9367066251931826,-2.7254240465396022,"['Campylobacter', 'Fusobacterium']",2
MSTN,7.662835249042145,0.040013987771686736,0.14872250946355245,0.8622800326177437,-2.775270869564304,"['Shewanella', 'Fusobacterium']",2
MME,2.554278416347382,0.20737997728563898,0.4285643383795212,1.7790645237347833,-2.798828808673618,"['Streptococcus', 'Neisseria']",2
SPTB,7.389162561576355,0.013220649326440253,0.0790779303897775,0.6476447423117366,-2.801695177059491,"['Campylobacter', 'Prevotella', 'Fusobacterium']",3
CASP3,3.544956493715759,0.001491595141998536,0.02084990600663171,0.43328118501521834,-2.8197545956633845,"['Campylobacter', 'Shewanella', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",11
NOS1,4.926108374384237,0.20994987027923667,0.4285643383795212,1.8141750436646011,-2.8317213156381094,['Streptococcus'],1
IFI16,27.586206896551722,9.571517153136345e-05,0.007693106911833338,0.30944844196558546,-2.8636772675445816,"['Campylobacter', 'Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",4
TCF3,6.269592476489028,0.054498545594214375,0.1815676933527453,0.9878410005132378,-2.87420366691788,"['Porphyromonas', 'Aggregatibacter']",2
CXCL2,6.352087114337568,0.0004699091025415906,0.01162121357439395,0.382901962555281,-2.9341667424276,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Mannheimia', 'Haemophilus', 'Porphyromonas']",7
NOX4,2.8735632183908044,0.3175125022407696,0.5466145620905352,2.5590190538577473,-2.935804117005193,['Porphyromonas'],1
SRC,4.117344312918168,0.0024144852905120594,0.02653870156921802,0.4895375226097028,-2.9500848677324307,"['Campylobacter', 'Aggregatibacter', 'Peptostreptococcus', 'Streptococcus', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
SPP1,6.4655172413793105,0.017978299603114044,0.09673679200671406,0.7355346888218841,-2.9558122171579497,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
ACR,3.629764065335753,0.12517099000352394,0.3346567425042241,1.4314078604096279,-2.9745722545509317,"['Streptococcus', 'Campylobacter']",2
SPARC,9.404388714733543,0.007594810276614145,0.05456383249008822,0.6113310942727254,-2.983473101435609,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
CHUK,3.8314176245210727,0.25493622931525195,0.4765232425863576,2.199940473068751,-3.006750703726992,['Haemophilus'],1
RUNX2,9.074410163339383,0.000710131128673602,0.013836797446579577,0.4187798727437311,-3.0361795880836993,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Prevotella', 'Porphyromonas']",5
IRAK3,8.113590263691684,0.003323496889843607,0.031426595590727045,0.5352037012982007,-3.054267176997784,"['Streptococcus', 'Porphyromonas', 'Haemophilus', 'Aggregatibacter']",4
NPB,2.6525198938992043,0.3371430151201173,0.5704814703216722,2.834316008097321,-3.0816045853158145,['Streptococcus'],1
SIGIRR,4.310344827586207,0.232783689057193,0.45426376954104736,2.124250954083881,-3.0964051197482814,['Campylobacter'],1
LEP,4.926108374384237,0.03344173472972876,0.13232637188440363,0.914754866596575,-3.10829186264402,"['Streptococcus', 'Campylobacter', 'Porphyromonas']",3
TRPV1,1.7241379310344827,0.45919661200232087,0.7245728135398585,4.005224908046707,-3.117173672968732,['Porphyromonas'],1
FICD,9.852216748768473,0.027279320054658496,0.11693735196763609,0.8660447874410357,-3.119169744914817,"['Shewanella', 'Neisseria']",2
SLC15A1,5.747126436781609,0.1864131236142142,0.4042618498615168,1.8606385737249138,-3.1254820205497205,['Shewanella'],1
SLC39A4,6.896551724137931,0.16215108952713952,0.3819163024393799,1.729224239003088,-3.1458509525650276,['Shewanella'],1
MMP13,8.113590263691684,0.003323496889843607,0.031426595590727045,0.560496287118942,-3.198605331809325,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",4
MX1,3.8314176245210727,0.11549315993508406,0.3133422018491943,1.4842571290088211,-3.2038342788910112,"['Streptococcus', 'Haemophilus']",2
MALT1,8.620689655172415,0.033410826733243734,0.13232637188440363,0.9471713483044999,-3.219317279626762,"['Campylobacter', 'Neisseria']",2
S100A4,6.896551724137931,0.16215108952713952,0.3819163024393799,1.787990111492006,-3.2527593984321497,['Haemophilus'],1
LCK,4.926108374384237,0.07895214477833755,0.23557414892097933,1.2813335004300566,-3.253194758698242,"['Streptococcus', 'Neisseria']",2
CEBPA,3.4482758620689653,0.2764284534691607,0.5049531124450861,2.5440115579570124,-3.271098327478416,['Porphyromonas'],1
POLI,1.6420361247947455,0.47463343563672455,0.7452730137104124,4.411753910429214,-3.2876941050407673,['Haemophilus'],1
CDK2,2.8735632183908044,0.1758069640326617,0.4042618498615168,1.894552968663411,-3.2934315454721115,"['Streptococcus', 'Aggregatibacter']",2
EGFR,5.204944697462589,0.0006467013638545891,0.01382923000013411,0.46052224727993646,-3.381903121334152,"['Campylobacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
NLRP1,4.926108374384237,0.20994987027923667,0.4285643383795212,2.195000226807015,-3.426146198949165,['Streptococcus'],1
SMAD3,3.4482758620689653,0.13502331567643833,0.35802058548432925,1.7200398384493008,-3.4440491964339097,"['Streptococcus', 'Haemophilus']",2
NGF,2.8735632183908044,0.1758069640326617,0.4042618498615168,1.9937728663101377,-3.465912308086408,"['Streptococcus', 'Campylobacter']",2
IL6,4.410585404971933,0.0003094653771443775,0.00884383277794821,0.4389907226378376,-3.5473366776412116,"['Veillonella', 'Shewanella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Leptotrichia', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",11
PYCARD,3.134796238244514,0.2972806594217405,0.5287730677957929,2.938740820897991,-3.5649236159861233,['Porphyromonas'],1
APAF1,4.310344827586207,0.09674369974356732,0.2746410549011646,1.5496168978798497,-3.619424797772162,"['Peptostreptococcus', 'Porphyromonas']",2
VAPA,2.2988505747126435,0.37467319528441906,0.6201154815132084,3.706174780304044,-3.638355903876828,['Aggregatibacter'],1
BMP2,3.8314176245210727,0.11549315993508406,0.3133422018491943,1.6874857222794404,-3.642512133856759,"['Porphyromonas', 'Aggregatibacter']",2
GAST,12.539184952978056,0.0008857191456082263,0.016717246289153175,0.5190915638122265,-3.648752039011265,"['Streptococcus', 'Prevotella', 'Peptostreptococcus', 'Dialister']",4
INS,3.7278657968313142,0.033920647742678806,0.13340046788099372,1.0816282804752715,-3.659939545544242,"['Streptococcus', 'Shewanella', 'Haemophilus', 'Plesiomonas']",4
CEACAM5,5.108556832694764,0.013534767180670204,0.07911686633791766,0.8612996678943368,-3.70573627205807,"['Streptococcus', 'Neisseria', 'Haemophilus', 'Fusobacterium']",4
COPA,2.6525198938992043,0.08536730594329064,0.2541258227848884,1.5371532059723791,-3.782614444034372,"['Streptococcus', 'Campylobacter', 'Shewanella', 'Neisseria']",4
NAGK,4.056795131845842,0.10601021740711025,0.2938128008309133,1.6896678635597124,-3.79198607293575,"['Shewanella', 'Neisseria']",2
UNG,2.6525198938992043,0.3371430151201173,0.5704814703216722,3.5499031010698734,-3.8596252649426273,['Campylobacter'],1
CX3CL1,5.305039787798409,0.07047641200679407,0.21734452239984933,1.4670505164400256,-3.8913180558065488,"['Streptococcus', 'Porphyromonas']",2
IL21,8.620689655172415,0.033410826733243734,0.13232637188440363,1.1513051363720042,-3.913142565260417,"['Porphyromonas', 'Fusobacterium']",2
NCAM1,11.494252873563218,0.021655896959363142,0.10589157220433841,1.0274419605479135,-3.9376481806827446,"['Porphyromonas', 'Neisseria']",2
HBD,3.2076984763432237,0.05154648905173718,0.17771792203896516,1.3372760065147782,-3.9653859997742047,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",4
SDC1,6.085192697768763,0.02066373465529551,0.10589157220433841,1.0221832617574989,-3.965432256692223,"['Streptococcus', 'Porphyromonas', 'Neisseria']",3
WASL,2.8735632183908044,0.3175125022407696,0.5466145620905352,3.5407762685197706,-4.062113383190336,['Campylobacter'],1
XBP1,2.6525198938992043,0.3371430151201173,0.5704814703216722,3.886550216075637,-4.225644188122446,['Streptococcus'],1
TNFSF15,2.8735632183908044,0.3175125022407696,0.5466145620905352,3.7024697753629616,-4.2476143322229865,['Campylobacter'],1
CFTR,5.172413793103448,0.002792249726780804,0.02805338397375089,0.723132310593334,-4.252674340506844,"['Campylobacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas']",6
LTB,7.662835249042145,0.040013987771686736,0.14872250946355245,1.3222046029281493,-4.255550145316935,"['Aggregatibacter', 'Neisseria']",2
MYD88,3.337041156840934,0.004898558813105148,0.04038170919008475,0.8096628451961582,-4.306446268119679,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",9
PTGES,4.310344827586207,0.232783689057193,0.45426376954104736,2.991689354486783,-4.360822913187457,['Porphyromonas'],1
PGLYRP1,4.926108374384237,0.20994987027923667,0.4285643383795212,2.7956619881035727,-4.363711027046674,['Prevotella'],1
PIM2,4.926108374384237,0.20994987027923667,0.4285643383795212,2.8035517237237912,-4.376026008783714,['Neisseria'],1
CD9,7.662835249042145,0.040013987771686736,0.14872250946355245,1.3605040498453642,-4.378817918347799,"['Streptococcus', 'Neisseria']",2
ULK1,2.8735632183908044,0.3175125022407696,0.5466145620905352,3.8495998124485675,-4.416407514110354,['Streptococcus'],1
DDX58,11.494252873563218,0.004812986635163423,0.03993226330851717,0.8280180515596516,-4.418666552441161,"['Streptococcus', 'Prevotella', 'Fusobacterium']",3
MLKL,5.747126436781609,0.062315834813865226,0.2003454089265767,1.607726128521961,-4.462307720744848,"['Streptococcus', 'Porphyromonas']",2
NIN,4.597701149425287,0.08771634417185933,0.2557896113492315,1.8444540382392873,-4.488750096574579,"['Porphyromonas', 'Aggregatibacter']",2
TOX,2.3781212841854935,0.2286853746556671,0.45426376954104736,3.095358908512289,-4.566917698601926,"['Streptococcus', 'Fusobacterium']",2
OASL,5.747126436781609,0.1864131236142142,0.4042618498615168,2.723703212816147,-4.5752493478236165,['Campylobacter'],1
ALB,4.926108374384237,0.03344173472972876,0.13232637188440363,1.36246179325442,-4.629577889967959,"['Streptococcus', 'Prevotella', 'Porphyromonas']",3
TBX21,5.305039787798409,0.012090427102843979,0.07368857466472681,1.0599003441123724,-4.679821750554326,"['Streptococcus', 'Porphyromonas', 'Haemophilus', 'Aggregatibacter']",4
EGF,6.674082313681868,0.000896959559837923,0.016717246289153175,0.6699224746451389,-4.7005108964433395,"['Campylobacter', 'Streptococcus', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",6
NOTCH1,4.310344827586207,0.09674369974356732,0.2746410549011646,2.03136830398407,-4.744646772313652,"['Streptococcus', 'Porphyromonas']",2
SDHA,2.998500749625187,0.0618647386396865,0.2003454089265767,1.7431646477064746,-4.85088714408493,"['Streptococcus', 'Shewanella', 'Mannheimia', 'Neisseria']",4
MAP3K8,11.494252873563218,0.021655896959363142,0.10589157220433841,1.2863773699525276,-4.930012307229309,"['Haemophilus', 'Porphyromonas']",2
VCAM1,4.926108374384237,0.20994987027923667,0.4285643383795212,3.1686530067181864,-4.945907668788065,['Campylobacter'],1
S100B,6.896551724137931,0.047054187999024985,0.16443392871398405,1.633964091527015,-4.994138379520849,"['Haemophilus', 'Porphyromonas']",2
CD68,4.641909814323608,0.0023278192981967378,0.02595426903982802,0.82757299261127,-5.017428882612094,"['Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
TXN,4.926108374384237,0.20994987027923667,0.4285643383795212,3.2420208787662603,-5.060426589047201,['Streptococcus'],1
XYLB,2.2246941045606228,0.25008397253562265,0.4765232425863576,3.717866812907196,-5.152809212996459,"['Mannheimia', 'Porphyromonas']",2
TTN,3.134796238244514,0.2972806594217405,0.5287730677957929,4.25253847972232,-5.158663447435079,['Prevotella'],1
RAB4A,6.896551724137931,0.16215108952713952,0.3819163024393799,2.84668496316939,-5.178765368337502,['Porphyromonas'],1
RBFA,3.4482758620689653,0.2764284534691607,0.5049531124450861,4.039949339455616,-5.194579987680267,['Shewanella'],1
PDCD1,5.747126436781609,0.1864131236142142,0.4042618498615168,3.10218893277198,-5.211025865338548,['Fusobacterium'],1
VAMP2,3.8314176245210727,0.25493622931525195,0.4765232425863576,3.853514360725498,-5.2667593317973225,['Porphyromonas'],1
CTTN,8.620689655172415,0.033410826733243734,0.13232637188440363,1.5769254696793773,-5.359772993883168,"['Campylobacter', 'Neisseria']",2
CEACAM8,17.24137931034483,0.001973916125825728,0.023504223498258207,0.8663400276270853,-5.395336829564,"['Neisseria', 'Aggregatibacter', 'Fusobacterium']",3
C1S,5.44464609800363,0.026647733277187825,0.11693735196763609,1.491907006930081,-5.40823926674249,"['Streptococcus', 'Porphyromonas', 'Neisseria']",3
MMP9,6.130268199233717,0.00024949921626906025,0.00884383277794821,0.6534607946986778,-5.421146552005825,"['Veillonella', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
MMP7,5.747126436781609,0.023553774282854902,0.1130229616707142,1.4608940894546858,-5.476116505463846,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter']",3
ADIPOQ,5.44464609800363,0.026647733277187825,0.11693735196763609,1.5598089127225152,-5.654387150952074,"['Porphyromonas', 'Prevotella', 'Aggregatibacter']",3
ATG12,6.896551724137931,0.047054187999024985,0.16443392871398405,1.8549045423790407,-5.669433014764366,"['Porphyromonas', 'Fusobacterium']",2
STAT1,5.028735632183908,0.0015585938688787914,0.021322890589129,0.889452090183821,-5.74939272167729,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas']",7
LOX,3.9570378745053705,0.005081395891698411,0.041622134501427745,1.0923873576327026,-5.770174935036446,"['Veillonella', 'Shewanella', 'Aggregatibacter', 'Streptococcus', 'Mannheimia', 'Porphyromonas', 'Neisseria']",7
IRAK4,6.269592476489028,0.007301884124177066,0.0542787455704723,1.1948375019291748,-5.878149894363413,"['Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",4
ZEB1,9.852216748768473,0.027279320054658496,0.11693735196763609,1.6442760609011553,-5.922068022145779,"['Porphyromonas', 'Fusobacterium']",2
CCNB1,6.896551724137931,0.015497499598714387,0.0877964074182674,1.4225593757534518,-5.9279138644527025,"['Porphyromonas', 'Aggregatibacter', 'Neisseria']",3
WNT3A,4.310344827586207,0.232783689057193,0.45426376954104736,4.082207282349031,-5.9504116049181865,['Porphyromonas'],1
CEACAM6,11.494252873563218,0.004812986635163423,0.03993226330851717,1.1168943066187935,-5.960236622827888,"['Streptococcus', 'Haemophilus', 'Neisseria']",3
RALA,3.8314176245210727,0.25493622931525195,0.4765232425863576,4.437607400987533,-6.0650637320068945,['Porphyromonas'],1
PTPN2,4.310344827586207,0.232783689057193,0.45426376954104736,4.172734674869359,-6.082368462999624,['Porphyromonas'],1
PIK3CA,5.747126436781609,0.1864131236142142,0.4042618498615168,3.629065504666689,-6.096067848107442,['Fusobacterium'],1
THBS1,5.305039787798409,0.07047641200679407,0.21734452239984933,2.3199437808663204,-6.153597999370789,"['Porphyromonas', 'Aggregatibacter']",2
TIMP3,4.310344827586207,0.232783689057193,0.45426376954104736,4.237203313719737,-6.176340892676891,['Porphyromonas'],1
ICAM1,5.44464609800363,0.00024433641876325384,0.00884383277794821,0.7437012967088081,-6.185337295878981,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",9
VDR,2.8735632183908044,0.1758069640326617,0.4042618498615168,3.6284919932510213,-6.307656840809597,"['Streptococcus', 'Porphyromonas']",2
PPBP,4.310344827586207,0.232783689057193,0.45426376954104736,4.328197117346223,-6.308977612868895,['Streptococcus'],1
PCK1,5.747126436781609,0.1864131236142142,0.4042618498615168,3.7765635020853354,-6.343833505290482,['Porphyromonas'],1
PPY,3.4482758620689653,0.13502331567643833,0.35802058548432925,3.182486655983301,-6.372317876126914,"['Streptococcus', 'Shewanella']",2
CFH,7.836990595611285,0.0012414981384229317,0.019409721083185744,0.9549424132398325,-6.3899364739676,"['Campylobacter', 'Streptococcus', 'Prevotella', 'Gemella', 'Neisseria']",5
PAX5,6.896551724137931,0.16215108952713952,0.3819163024393799,3.52727233579477,-6.4169081066740885,['Campylobacter'],1
PGM2,6.896551724137931,0.16215108952713952,0.3819163024393799,3.5343570245386586,-6.429796761789423,['Haemophilus'],1
TERT,7.259528130671506,0.004670428861671436,0.039514286290193865,1.2122920139699613,-6.505770400606568,"['Porphyromonas', 'Prevotella', 'Aggregatibacter', 'Fusobacterium']",4
CCR1,7.259528130671506,0.004670428861671436,0.039514286290193865,1.2253748247293865,-6.5759793618259685,"['Streptococcus', 'Campylobacter', 'Porphyromonas', 'Aggregatibacter']",4
NLRX1,9.852216748768473,0.027279320054658496,0.11693735196763609,1.8458129859924264,-6.647928726284774,"['Veillonella', 'Fusobacterium']",2
VCL,4.310344827586207,0.09674369974356732,0.2746410549011646,2.862483848467958,-6.68587509502657,"['Streptococcus', 'Campylobacter']",2
PGM1,5.747126436781609,0.1864131236142142,0.4042618498615168,4.006396000617134,-6.729903831920914,['Haemophilus'],1
TLR8,2.8735632183908044,0.10759929260906632,0.29757567805432106,3.0295365188232384,-6.75387059510463,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter']",3
TNFRSF9,4.926108374384237,0.20994987027923667,0.4285643383795212,4.474558436639437,-6.98427781120042,['Streptococcus'],1
CCR7,5.747126436781609,0.001752947625128533,0.02300296577464585,1.1041110596372925,-7.007192867211775,"['Campylobacter', 'Aggregatibacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",6
DMBT1,9.404388714733543,0.007594810276614145,0.05456383249008822,1.4555319973239096,-7.103418430663774,"['Streptococcus', 'Aggregatibacter', 'Neisseria']",3
REL,2.4630541871921183,0.14643806156451233,0.3819163024393799,3.75191033757159,-7.207992779789042,"['Streptococcus', 'Porphyromonas', 'Neisseria']",3
CD46,8.113590263691684,0.003323496889843607,0.031426595590727045,1.2696576526890955,-7.245603281939398,"['Streptococcus', 'Neisseria', 'Porphyromonas', 'Fusobacterium']",4
CD209,7.957559681697613,0.011146282606069507,0.06958310403594847,1.6195506815469711,-7.282551333585431,"['Haemophilus', 'Porphyromonas', 'Neisseria']",3
TG,7.662835249042145,0.040013987771686736,0.14872250946355245,2.278372667377615,-7.333002104419252,"['Streptococcus', 'Porphyromonas']",2
RNASE7,6.896551724137931,0.047054187999024985,0.16443392871398405,2.44933390276023,-7.486279846336641,"['Haemophilus', 'Aggregatibacter']",2
PEPD,9.852216748768473,0.027279320054658496,0.11693735196763609,2.0786952066331983,-7.486683473481643,"['Streptococcus', 'Porphyromonas']",2
IL10,3.7278657968313142,0.0006837125916397522,0.013836797446579577,1.0299546528343626,-7.506281614880675,"['Riemerella', 'Veillonella', 'Shewanella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",12
CXCR4,6.4655172413793105,0.0010348591794388784,0.01807143854793203,1.0998346170743551,-7.559702154165875,"['Campylobacter', 'Aggregatibacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",6
PYY,5.305039787798409,0.07047641200679407,0.21734452239984933,2.89326054799013,-7.674307656335571,"['Streptococcus', 'Campylobacter']",2
