term,oddsratio,pvalue,qvalue,zscore,combined_score,shared,n_shared
IRS1,4.357298474945534,0.09486526755408753,0.3495608426205059,0.09474474340843164,-0.22315206963357434,"['Prevotella', 'Porphyromonas']",2
LOX,3.0358227079538556,0.038907644905476865,0.19698909979702067,0.0715118436746405,-0.23216781447203172,"['Veillonella', 'Shewanella', 'Aggregatibacter', 'Porphyromonas', 'Neisseria']",5
PTEN,2.4691358024691357,0.2173063503634315,0.531105212230147,0.16638619938569366,-0.2539797428800061,"['Aggregatibacter', 'Neisseria']",2
SRC,3.316749585406302,0.01829216214654469,0.13514256627431448,0.06382500198293813,-0.25538187044628974,"['Campylobacter', 'Aggregatibacter', 'Peptostreptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",6
IL5,9.25925925925926,0.007764245651213855,0.08814751504145092,0.05982006268472892,-0.29061938232523427,"['Prevotella', 'Porphyromonas', 'Neisseria']",3
SRF,3.367003367003367,0.28078707096897504,0.6089244068568329,0.23164432713733862,-0.29422504617241074,['Haemophilus'],1
PTS,2.05761316872428,0.40553086604481176,0.7613323996111357,0.33469026195841656,-0.3020774704595057,['Neisseria'],1
SDHC,1.8518518518518519,0.43688680813746705,0.7991983431931474,0.38068936735633063,-0.3152416844377622,['Neisseria'],1
SMAD3,1.8518518518518519,0.43688680813746705,0.7991983431931474,0.3816173265354942,-0.3160101099306003,['Haemophilus'],1
IGF2,7.407407407407407,0.1523469902977007,0.45803686628840184,0.1697132760216671,-0.3193315716490991,['Campylobacter'],1
CASP1,5.05050505050505,0.00040759972097197523,0.020966929646798405,0.04203885926276738,-0.3281227528164783,"['Veillonella', 'Shewanella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",9
KLF4,3.2206119162640903,0.14905401891059403,0.45803686628840184,0.1876528175121563,-0.35718709790463526,"['Porphyromonas', 'Fusobacterium']",2
CXCR2,2.849002849002849,0.10969761282351119,0.39077875371477944,0.16412058948927483,-0.3627110444623534,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
CCK,3.0864197530864197,0.30015049598131055,0.6307083951502702,0.3324769270660502,-0.40012643193629743,['Campylobacter'],1
ACR,1.949317738791423,0.4214287989485274,0.7797948711479227,0.5114717203701767,-0.4419649839057733,['Campylobacter'],1
CD200,7.407407407407407,0.1523469902977007,0.45803686628840184,0.2356056236234988,-0.4433142523950374,['Neisseria'],1
PTPN22,3.0864197530864197,0.30015049598131055,0.6307083951502702,0.3739374653250981,-0.45002299885342223,['Porphyromonas'],1
HDX,3.7037037037037037,0.12124280736098375,0.42254268364830655,0.21766675789330192,-0.45926816808216886,"['Porphyromonas', 'Neisseria']",2
CCL17,3.898635477582846,0.11226861518176467,0.39447387738729334,0.21581736679224742,-0.47196256730249897,"['Aggregatibacter', 'Neisseria']",2
CASP7,5.291005291005291,0.02834511496069318,0.16118751310968527,0.1362080843389337,-0.48535034530557664,"['Campylobacter', 'Porphyromonas', 'Aggregatibacter']",3
ADAM17,3.898635477582846,0.11226861518176467,0.39447387738729334,0.22299861045321104,-0.48766694848844777,"['Porphyromonas', 'Neisseria']",2
CD46,6.5359477124183005,0.017421407758399392,0.13415527172036895,0.12050234102608368,-0.4880411688013161,"['Neisseria', 'Porphyromonas', 'Fusobacterium']",3
KIT,1.949317738791423,0.4214287989485274,0.7797948711479227,0.5871833034338344,-0.5073876989016134,['Campylobacter'],1
CTTN,9.25925925925926,0.029580290119662307,0.16118751310968527,0.15918936233629993,-0.5604495531349377,"['Campylobacter', 'Neisseria']",2
CXCL6,10.802469135802468,2.8317376694436023e-05,0.012138715476348242,0.053986840292679,-0.5653520769962151,"['Veillonella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Prevotella', 'Porphyromonas', 'Neisseria']",7
EGF,4.778972520908005,0.016516145421648316,0.130305294553618,0.14245763965263628,-0.5845630812556952,"['Campylobacter', 'Haemophilus', 'Porphyromonas', 'Neisseria']",4
INPP5D,6.172839506172839,0.17530084355856793,0.4837701390908119,0.3402183880614871,-0.5924058380714484,['Aggregatibacter'],1
INHA,2.4691358024691357,0.3550658931754181,0.6992568738492919,0.586341711847434,-0.6071286349802637,['Shewanella'],1
HP,5.108556832694764,0.013534767180668289,0.12166305975163721,0.14626302554805287,-0.6292957250981862,"['Bibersteinia', 'Neisseria', 'Haemophilus', 'Fusobacterium']",4
AQP3,4.11522633744856,0.24037743423603972,0.55102563356069,0.5741731186355761,-0.8185095887191499,['Fusobacterium'],1
CCR2,5.446623093681917,0.004914510120411641,0.07210732069169871,0.15997505563433922,-0.8503575187539762,"['Campylobacter', 'Aggregatibacter', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
HLA-DRB1,6.5359477124183005,0.017421407758399392,0.13415527172036895,0.2173611717295791,-0.8803248086272886,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
GSK3B,3.0864197530864197,0.30015049598131055,0.6307083951502702,0.738461646487467,-0.8887173805962592,['Porphyromonas'],1
BSN,2.6455026455026456,0.3372746074692532,0.6745492149385064,0.8235596107632054,-0.8950922044195078,['Haemophilus'],1
LSR,2.314814814814815,0.37236297649931366,0.7211728731598154,0.9084358368680979,-0.8974311879094214,['Aggregatibacter'],1
HLA-B,9.25925925925926,0.002191543491791035,0.04144595485945987,0.1466873897163233,-0.8981887719104994,"['Leptotrichia', 'Porphyromonas', 'Haemophilus', 'Aggregatibacter']",4
ADRB2,9.25925925925926,0.029580290119662307,0.16118751310968527,0.255253429094118,-0.8986572228974734,"['Porphyromonas', 'Neisseria']",2
CASP6,3.898635477582846,0.11226861518176467,0.39447387738729334,0.4164969903010001,-0.910820995260541,"['Shewanella', 'Aggregatibacter']",2
BTK,4.11522633744856,0.10347014086471383,0.3725505243132293,0.4029876862785763,-0.9141663640550737,"['Campylobacter', 'Haemophilus']",2
RAG2,1.763668430335097,0.4519174748411048,0.822016792992448,1.1742939146119222,-0.9326896276455477,['Campylobacter'],1
CCL26,6.172839506172839,0.17530084355856793,0.4837701390908119,0.5560264759518663,-0.9681820325850486,['Haemophilus'],1
TOX,1.277139208173691,0.5581707144192918,0.9873556241309618,1.81008121632893,-1.0554410231277807,['Fusobacterium'],1
ATF3,5.291005291005291,0.07040532188680235,0.2829413873325869,0.4036519759432977,-1.071085038062115,"['Porphyromonas', 'Neisseria']",2
IFNG,1.949317738791423,0.4214287989485274,0.7797948711479227,1.2760036401125348,-1.102600409379208,['Campylobacter'],1
LGALS9,5.291005291005291,0.19761154537549633,0.5042231098271592,0.7062892381188672,-1.1452141453030684,['Porphyromonas'],1
DPP4,7.797270955165692,0.003723624065223411,0.05985725684846633,0.2085739718156155,-1.1665662953437375,"['Porphyromonas', 'Prevotella', 'Aggregatibacter', 'Fusobacterium']",4
FN1,6.172839506172839,0.17530084355856793,0.4837701390908119,0.6812103406753193,-1.186158646715374,['Porphyromonas'],1
ANXA2,1.949317738791423,0.4214287989485274,0.7797948711479227,1.40041588869148,-1.2101055856205818,['Porphyromonas'],1
SOCS2,6.172839506172839,0.17530084355856793,0.4837701390908119,0.7014917329752347,-1.2214736550285512,['Porphyromonas'],1
CDKN1B,3.7037037037037037,0.26086821635661867,0.5834374369297594,0.9403793056534369,-1.2636252104539774,['Campylobacter'],1
RAC2,2.4691358024691357,0.3550658931754181,0.6992568738492919,1.2666741100521888,-1.3115801039939117,['Porphyromonas'],1
CHEK2,6.172839506172839,0.17530084355856793,0.4837701390908119,0.7568811484739635,-1.3179205675419392,['Aggregatibacter'],1
IRF7,4.11522633744856,0.10347014086471383,0.3725505243132293,0.5872724722132564,-1.3322112781920201,"['Porphyromonas', 'Neisseria']",2
CDC42,4.489337822671156,0.01987124016418152,0.13674674020615712,0.34604716708232897,-1.3559795297756216,"['Campylobacter', 'Haemophilus', 'Porphyromonas', 'Neisseria']",4
IRGM,3.7037037037037037,0.26086821635661867,0.5834374369297594,1.0336240054292078,-1.3889218356237574,['Fusobacterium'],1
RELB,2.314814814814815,0.37236297649931366,0.7211728731598154,1.4739841444838926,-1.4561285322079367,['Haemophilus'],1
ARSI,2.314814814814815,0.37236297649931366,0.7211728731598154,1.5146489923908364,-1.496300772538195,['Shewanella'],1
PTK2,4.11522633744856,0.24037743423603972,0.55102563356069,1.0554316294655863,-1.5045652276580348,['Neisseria'],1
SCGB1A1,7.407407407407407,0.1523469902977007,0.45803686628840184,0.8003745088269344,-1.5059802969035285,['Haemophilus'],1
CCL13,6.172839506172839,0.17530084355856793,0.4837701390908119,0.8650103099847473,-1.5062006511368977,['Campylobacter'],1
GRN,7.407407407407407,0.1523469902977007,0.45803686628840184,0.8114229422534338,-1.5267689687920734,['Haemophilus'],1
CD58,3.7037037037037037,0.26086821635661867,0.5834374369297594,1.1390652986857206,-1.5306075103092693,['Haemophilus'],1
REG3A,3.0864197530864197,0.30015049598131055,0.6307083951502702,1.2768240931510986,-1.536621121685697,['Fusobacterium'],1
KRAS,4.357298474945534,0.09486526755408753,0.3495608426205059,0.6557140889446724,-1.5444018398478818,"['Haemophilus', 'Fusobacterium']",2
BCL2L11,3.0864197530864197,0.30015049598131055,0.6307083951502702,1.3053055371589557,-1.5708977214721038,['Neisseria'],1
ARF1,2.05761316872428,0.40553086604481176,0.7613323996111357,1.7422190251356322,-1.572454223854251,['Neisseria'],1
SPARC,10.1010101010101,0.006350978142833581,0.08007213619298026,0.3253124141119077,-1.6458031416440468,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter']",3
CFLAR,4.62962962962963,0.21929771982442303,0.531105212230147,1.0910129745410422,-1.6554212846483727,['Neisseria'],1
ALOX5,2.6455026455026456,0.3372746074692532,0.6745492149385064,1.5564577572666678,-1.6916482873007694,['Aggregatibacter'],1
MX1,2.05761316872428,0.40553086604481176,0.7613323996111357,1.8923897070892335,-1.7079920177424968,['Haemophilus'],1
MN1,1.949317738791423,0.4214287989485274,0.7797948711479227,2.0107648294058156,-1.7375108145245064,['Neisseria'],1
RAG1,2.1164021164021163,0.267211304703633,0.5965863504320695,1.3267396431142102,-1.7509189115392505,"['Campylobacter', 'Prevotella']",2
JAK2,2.962962962962963,0.16818400016258958,0.4837701390908119,0.9851356750875242,-1.7561980774801422,"['Porphyromonas', 'Aggregatibacter']",2
PYY,2.849002849002849,0.3189744980108132,0.6511130229236599,1.5458571055336428,-1.7663645365317997,['Campylobacter'],1
LGR5,3.367003367003367,0.28078707096897504,0.6089244068568329,1.4091854101746988,-1.789889040228114,['Prevotella'],1
