cell_type,MK-10,MK-12,MK-13,MK-14,MK-16,MK-17,MK-18,MK-19,MK-20,MK-22,MK-23,MK-24,MK-26,MK-27,MK-29,MK-3,MK-30,MK-31,MK-32,MK-33,MK-34,MK-35,MK-36,MK-37,MK-39,MK-4,MK-40,MK-42,MK-43,MK-45,MK-46,MK-47,MK-5,MK-50,MK-51,MK-52,MK-53,MK-54,MK-6,MK-7,MK-8,MK-9,MK-A,MK-B-0002,MK-B-0003,MK-B-0004,MK-B-0005,MK-B-0007,MK-B-0008,MK-B-0012,MK-B-0019,MK-B-0021,MK-B-0022,MK-B-0024,MK-B-013,MK-B-014,MK-B-016,MK-B-018,MK-B6A,MK-B6C,MK-EOG-001,MK-EOG-004,MK-EOG-005,MK-EOG-009,MK-EOG-012,MK-EOG-015
Cancer associated fibroblast_XCELL,5.18055935567817e-18,0.067673194454267,0.0468678262219271,0.0353439186616079,0,0,1.35415675872024e-17,0,0.0176142245499193,0.241810917967569,1.55832587460374e-18,0.0159339725919838,0.0396639329457891,0.0377286888278225,0.0172327350635874,0.0581652295003294,0.0795838445567473,1.43510024736987e-18,0.00355621907944485,0.0445755217006675,0.136856142428983,0.110142872038232,1.01686277807005e-18,2.95572190795847e-18,0.0899780613817509,0.0866363254946513,0,1.03234151469704e-18,0,0,0,0.0406852666443648,9.82235110603092e-19,0.0437608162060522,0.0702296026417927,1.05227291250322e-17,0.192575432792728,0.0601632567194598,0,0.00381259539851162,0.0574964039275023,0.0517124870403683,0.0195793270126339,2.53749875265171e-18,0.00317414471265921,0.0917929638357447,0.00553162893323284,0.131859052731189,0.12275522330219,0,4.05468949677175e-17,0,0.000534631400247331,0.0353714852796293,0.255774565187503,0.170821307492987,0,0.0863054951658669,0.125851681736023,0.110221642963582,0,0.064508422054527,0.0374830895228364,0.119413647967262,0,0.100099266347088
Granulocyte-monocyte progenitor_XCELL,0.00223632289067692,0.0538933329211106,0.0315386438012073,0.0422248550759202,0.0983907977029724,0.121100513441811,0.067909870997093,0.00373490713569518,0.0290974393346999,0.0932046528609775,0.16692818648383,0.0351528159583058,0.0173006819488175,0.0590734806383691,0.0384545595916157,0.07356713963354,0.0364866893612089,0.0151826079106931,0.0499561851793579,9.61711360933371e-18,0.12710972806178,0.0868064201048755,0.0750179676855369,0.138470308541475,0.0379232480721436,0.147090172829682,0.106815651256676,0.000136892851251263,0.00896952615105757,0.0210214203554495,0.0970589350326782,0.0255240270362764,0.0465260477212929,0,0.088008383502316,0.0186046422706891,0.0863325463356752,0.0990825711866083,0.084568453262358,0.0203157016985941,0.0670578686097603,0.0697615597887856,0.0792710700338594,0.0125704278804301,0.0659664528562879,0.0720836202025121,0.0679569257040278,0.116914385809681,0.084444462420593,0.0212019419098273,0.10287627438379,0.0196584856891908,0.140869870139684,0.169937457546455,0.106431592158225,0.155470227490588,0.129443982642665,0.108133450716375,0.154154579328326,0.0826502772886408,0.0161266815338651,0.0933322195300482,0.154238497593437,0.0752823593243645,0.0177550114940279,0.0699803156821399
Hematopoietic stem cell_XCELL,0.0247905485417274,0.259288134470081,0.302787967821065,0.12504074817636,0.0223054516943213,0.0170101497395092,0,0.0838261125450707,0.106890738290311,0.45963720505593,0,0.207508889300918,0.12315689213257,0.286975493239932,0.322161202751201,0.260056245576558,0.356997154565143,6.98853101806802e-19,0.0750272263009658,0.108860030806202,0.178282849754801,0.459895862077932,0.0014679657659128,0.103970254601375,0.338201228406147,0.136432878376524,0.0158038403412244,0.008970067745685,0.0579492573210173,0.00628446698177512,0.0246567169225522,0.0862776853921426,0.0121191642137224,0.120740933459994,0.109568109737296,0.0376503958991012,0.258116910525306,0.104685030971926,0.00900858915946577,0.075093657432173,0.168240533187123,0.37212745975355,0.209852468491354,0.0295942091417043,0.232715785736896,0.345737321623283,0.211744802578469,0.270957408989736,0.608108839378755,0.120248151357612,7.05222164673247e-19,0.201631442280638,0.0939662493936229,0.068823225058286,0.0858616096260701,0.391612016101895,0.0935763374173467,0.206996539526035,0.164153362563428,0.145522131434782,0.0201188183321557,0.201202572697515,0.0408436384305566,0.531914932218612,0.00783416825455878,0.265960318021518
Macrophage_XCELL,0.0138413888035939,0,1.74404883348789e-18,0.00322963836192626,0.0490858687213226,0.0493250874485789,0.0136193188986291,4.07032209468434e-19,0,5.29908762499755e-18,0.0763996778553485,0,0.00085585159042508,0,1.55410296162287e-18,0.00492463105664727,2.96532944694063e-20,0.0148513356655032,1.51270511835432e-19,1.33229244461614e-18,0.0962202273078508,0.000322723219122484,0.000400725240208776,0.00393684501619297,0,0.0384521735995011,0.0244853705413694,1.7627296718474e-19,0,0.0145876436476367,0.00941666112656058,0.000980161359232488,0.00666405766156182,0,0,0,0,0.00543631615028495,0.0218355115379248,0,0.0291965262009371,2.81027538666886e-18,0,1.91661197484926e-19,0,0,0.00925572001920525,0.00549505068298709,5.56119107058153e-18,1.18286946531585e-18,0.10421776356473,5.97943020217778e-20,0.0358540032460312,0.0326446649633254,0.0746667110063902,0.0269570804897092,0.025925655849506,0.0174205572369247,0.0722286294435523,0.0528357686338419,0.00879032011706192,0,0.0732520611482424,3.91411847673157e-18,0.0127836089028823,0
Macrophage M1_XCELL,0.0122062648871295,0,0,0.0122565172267007,0.0557175408017739,0.0514428620505252,0.0069215141556245,0,0,0,0.0585533523213858,0,0.000131628301306184,8.48545880430854e-21,0,0.00602669476184497,0.0091566985885542,0,5.83157943160448e-20,2.07865952798658e-18,0.076843438359637,0.00886916454093072,0.000711720544030789,0.00260449494385565,0,0.0313363951863498,0.0300797594329551,6.58547866925679e-21,8.79085927050338e-19,0.0241228246632458,0.0157866991705239,7.38751838914034e-20,0.00384469912300672,5.54498920488991e-19,0.00464605548054908,5.24664731775152e-18,0.00672759878887005,0.0155699035607168,0.0268271855736257,6.66365489903533e-19,0.026069582628042,0.00296666777363902,0,0,0,0,0.00120491882373938,0.0111582175190368,0,0,0.0855638490792736,0.0014416213757684,0.0309160314540554,0.0384930698225852,0.0551141942537026,0.0158624494720691,0.0259442365487045,0.0187380710647073,0.0625319089857056,0.0209293626402913,0.00223920721845178,2.12139262924213e-21,0.0800786477755489,7.729532710967e-20,0.0102949480408252,0
Macrophage M2_XCELL,0,2.87998007751428e-20,0,4.88613718716688e-18,0,0,0.00269597140746516,0.00433745594484944,0,0,2.74316151979877e-19,1.80050803395715e-17,0,1.33371715100453e-19,0,0.00104543279180979,0,0.00431633195626575,0,0,0.00814793088521963,3.93814055097453e-19,0,7.8017483820789e-19,0,3.36078108835918e-18,0,0,4.22513192462695e-19,4.14611178543388e-19,0.00124800357322147,0,0.00131174662187803,0,1.81621368943585e-18,1.55601643004815e-18,1.59546463131052e-18,0,2.17276190134857e-18,3.8654111303239e-19,1.62157929021282e-19,9.56490302681147e-18,2.75387844713168e-18,0,4.96114344820435e-18,0,5.46073130677888e-19,1.40407825828148e-19,0.00713856807618511,1.72014453348341e-18,0.0183908237369786,0,0.0116339126089644,3.1041521067365e-20,4.21837740183994e-20,0.00882311929876638,0,0,0.0157719034136508,0.0271316755181746,0,3.00662866693792e-19,0.00216793825271577,0.00238502556580784,6.92860847465594e-19,0
Mast cell_XCELL,0.0177369636292453,0.0178053971043729,0.0161767192637699,0.0155406514688099,0.0574629011318919,0.0656777586957601,0.0322469068012098,0.0282617103831989,0.0237665182965202,0.022910041093566,0.0490497668817721,0.0200472997331796,0.0201885781530556,0.0278565222112215,0.00600336703813065,0.0259647898045669,0.00485338360723197,0.0130113069535074,0.0190986426998486,0,0.0507148713932267,0.00455152490679356,0.0257462158648757,0.0645716839272517,0,0.073405973783593,0.0456732611322327,0.0235426783105864,0.0211248405714394,0.0367690469034343,0.0571113006314805,0.0356721802904452,0.0313443932592805,0.0218039130511419,0.0403200766551481,0.00595412864746449,0.025116761391705,0.0304969110622452,0.0315553396968781,0.0217480840158165,0.0298693743411684,0.00291644648172823,0.0327431756149796,0.0147390878573578,0.0067415669591312,0.00893149670782472,0.0244519131110105,0.0463355197942289,0,0.0142174301443442,0.0354542780852537,0.00521032052874259,0.0486571625249008,0.0731994397933652,0.071211858109421,0.0722832418307392,0.0483119848213809,0.0309321025865074,0.0748599806238924,0.107223651929539,0.013308547459406,0.0349820745819449,0.0991183949531328,0.00312043476905512,0.0183662385464097,0.0198349162110976
B cell memory_XCELL,0,2.86157536693958e-18,0,0,0.0369281608974715,0.0700574547947544,0.00430080656238556,7.1887570169462e-18,4.91933360750651e-18,1.4134054909156e-17,0.00424390038900824,1.18516370051524e-17,0,5.63229427252627e-18,0,2.6052282480747e-18,8.52338299352354e-19,0,0,0,4.55762103204508e-19,0,4.14540026166026e-05,7.46974610496756e-19,0,0.00239778723880607,0.0156869349935349,0.00352931571156415,3.67636138091055e-18,0.0140414886375108,0.00671804511517763,4.58135605620583e-18,0.0116915080012275,2.80077570859433e-18,0.00755045971559415,3.5385951808444e-19,0,0,6.94069199490196e-20,3.80360118418099e-18,5.96267070923626e-18,2.27765303024909e-18,5.64798311627886e-18,0,1.14885033664438e-17,1.1184538958087e-17,4.47744016712792e-18,3.90907609346464e-18,4.644604694708e-17,3.3861612722625e-18,0.020284622033252,2.91905762687516e-18,0.0256205328513785,0.0361977194286217,0.0161787534723519,5.05310488769833e-19,0.00630663362579715,0,0.0368214249927468,0.0948973721056437,0,1.02425948879491e-17,0.0929733486469199,4.56802362360655e-17,1.93461824459619e-18,1.56671514771559e-17
Monocyte_XCELL,0.00520019479667126,0,0,0,0.027452925251498,0.043972577955886,0.00372719850066525,0,3.51611950330524e-18,1.123277239007e-17,0.0181618024395663,0,0,3.00268887136185e-18,1.90399192037507e-18,6.5599484020497e-19,0,0.00217110140620227,0,0,0.0377379922583734,1.42306597666942e-17,4.07234975646603e-20,0.0030961618959505,0,0.0221439592869187,0.0140119120569941,0,0,0.00973907904936466,0,0,0.00222732946110368,0,1.25474313788517e-18,4.21304839235325e-18,0,1.16062976319852e-19,0.025843893421299,2.42454749270626e-18,0.0195346466315837,1.2454426526953e-17,0,3.42897315824934e-18,0,5.60163634607399e-18,1.59120271030603e-19,0.0391269841582667,2.5118811873521e-17,5.06723052312075e-19,0.0284997267965615,7.33069565704285e-18,0.0187526059428225,0.0431435509524358,0.27860234872415,1.52340811984978e-20,0.0474330926500729,0,0.0442941194309676,6.06354582950983e-18,0,1.517837897938e-17,0.0550453397376857,1.05005881819666e-17,0,6.44021079093612e-18
B cell naive_XCELL,3.5576789752631e-20,0,0,5.47295147723918e-18,0,0.00417614060504438,1.05605948688054e-18,1.42763238084858e-17,3.24362302633277e-18,0,0,0,5.62993510572962e-18,1.21647193666014e-17,0,0,0,0,0,0,0,3.25613464177443e-17,1.9040785874504e-18,0,0,0,1.36726248456503e-18,0,0,0,0,7.22430480816672e-19,7.23625354995766e-19,3.22333997092447e-19,3.65677156424268e-18,1.47140778924072e-18,0,0,8.02063372666343e-20,0,0,3.1072721383946e-18,6.84125565434269e-18,9.34782640133706e-19,0,1.07828265735729e-17,2.75059272225345e-18,0,0,1.75709252057034e-18,1.50081802623284e-19,2.12380499100755e-18,1.61067773534891e-18,1.58956716242769e-17,2.81831922666129e-18,0,0,0,6.89978054796715e-19,0,2.38787321476263e-20,0,0.0131868861155884,2.00244002634254e-17,4.07917521108927e-18,1.47397321268747e-17
Neutrophil_XCELL,0.00331320006531324,0.00381592690404635,0.00551965997036699,0.00287627923169127,0,0,0.0027116634866684,1.28244152245624e-19,0.00605801507212031,1.589682892932e-20,0.000972423119104876,0.00833121086476559,0.00237205281208355,0,0.00442145146606298,0,0,0.0149288739380625,0.00364903477358534,0,0.000476137349115677,3.82658846104031e-18,0.000696524756108433,0.0058479582600456,0,6.98975186157063e-05,0.00313928552802755,0.00491035698747546,0.00356174721928213,0,0,0,0.00165116058371389,0,0,0.00265037472662522,2.59613976926179e-19,9.452868625385e-20,0.00255249979602098,0.00310331189107034,0.00290827659803108,0,0.000983046798978771,0.00465680616246648,5.43800810403569e-20,1.11150215469584e-17,0.00906741101317573,0.00950731592958641,0,0.00919037211116677,1.29018724370369e-21,0.00571021203069469,0.00196106940172471,0.00584863949365578,0.13251531843272,0,0.00674640207075864,0.00754241482751174,2.55470496807265e-20,1.12961847470859e-18,0.00406452238808844,0.00543016933462346,0,0,0.00570770119686395,0
NK cell_XCELL,0,9.00126305383249e-18,2.90034042587074e-17,7.88280516956419e-18,0.00956251433571307,1.23790736836775e-18,0,0,9.17938715599565e-18,0,5.27752164136512e-18,3.66141487398479e-17,5.03871403891522e-18,0,0,0,0,9.86716627859313e-18,0,0,0.00468792567307857,1.54966348848992e-17,4.97446899223171e-18,0,1.80554208531221e-17,0,0,5.36825379453642e-18,1.49286653235601e-18,0,3.54534953469496e-19,0,6.21783252240123e-19,0,1.95197702464501e-19,8.32745874757803e-18,3.10872397836831e-18,0,0,6.86574781090334e-18,2.48564854656177e-17,0,2.50290498964402e-18,1.0727657447516e-17,1.60776819233818e-17,0,3.22001707433026e-17,0,4.66230207682073e-17,0,0.0467137389553896,0,3.46095686629634e-18,0.000788126603951615,0,0,0,0,0,0,0,2.43690843530074e-17,0.0237020217944619,2.23534813110318e-17,5.26606471918321e-18,0
T cell NK_XCELL,0.0308934373506366,0.0410174576520404,0.0379189619218486,0.109263809904591,0.053329164998337,0.090605829612364,0.0367782962954505,0,0.0345105670548462,0.0210689255571386,0.131047525000502,0.0749584098272808,0,0,0.0701985479939235,0.000882119731100527,0.115982670970307,0.0780674796774071,0.068299038812661,0.233110602265986,0.150357056849584,0.0121955366060879,0.0505516104869279,0.0289252489490249,0.0840259549386562,0.0675040204935254,0.0199809003966742,0.0657002857148272,0.07919485867408,0.0853349447856313,0.0532500975128141,0.0391000312917992,0.0787561367075182,6.38841706742288e-19,0.0644178886531965,0.158206322465695,0.00809606361119772,0.0780589959220737,0.079502290229623,0.0428454504516855,0.0766108273091189,0.0676348788813999,0.0502457155988184,0.0575105394760064,0.0425230363167831,0.013532073733326,0.118294294591069,0.0164417680200365,0.114585939265881,0.097585007865405,0.114641144416418,0.0484474060091834,0.295243709839156,0.0392112609623873,0.153901806582028,0.0038202587831548,0.0463473060141154,0.0530015624511284,0.137423700718777,0.0265822663416202,0.0112952933221792,0.0169302252882942,0.0783392733263093,0.13073818636053,0.0744153523831647,0.010182674787556
Plasmacytoid dendritic cell_XCELL,0.0496139961003144,0.00249614962064328,0.00709070677353302,0.0223165907317611,0.0795648915375966,0.122374170602879,0.0278922279214407,0,0,0,0.166045264741753,0,0,1.63166582605402e-18,4.75542361075288e-18,3.73257587184997e-19,0,0,0,0,0.110136606172742,0,0.0340935165177437,4.37161315984967e-20,5.18938965813077e-18,0.0744668036247239,0.0681023975187266,9.5541623521012e-19,0.024296111730118,0.0393559999957017,2.40384744154246e-19,0.00758940220311115,0.00787568874222539,2.68789309391965e-19,2.13037215656748e-18,0.00290492856410797,5.06550072602702e-18,1.47932499579321e-18,0.0264455427803618,0.00289780357117681,0.0442999406466366,1.27977565449918e-20,0,0.00694668240510521,0.00439914129375832,0,0.00907757163601833,9.08208409730168e-19,0,0.0258252974200676,0.0832351140744741,0.00726453124979708,0.0186450002253404,0.0967730470268488,0.00615537407661493,0.00516038183680977,0.0522494130555625,0.0177709050954464,0.131608028277901,2.58211746137568e-20,0.000316809925935399,1.7566067893945e-19,0.189486123234381,1.0443926268631e-18,0.0223320542042371,1.89426142146493e-17
B cell plasma_XCELL,0.0017750733121611,0.000277200989521355,1.60595253847097e-18,0,0.046810353005805,0.0456956117160593,0.00326450885117799,0.0443422166898297,0.00211229132194113,0,0,0.00250622288731923,0,4.28754396150399e-19,0.00520109498507283,0,1.10328273662943e-18,0.0134512355814522,2.90068356697223e-19,0.00445256133447901,9.8936736704989e-19,0.00281775409796527,0,0.00869405196927015,0,0.190335552750766,0.0297877466532657,0.000439895554058886,0.00222633977471124,0.0149218580728913,0.02983264548926,0.0309660569948861,0.0240939764507405,8.66394183695743e-08,0,0.000676856745402972,9.96436210965372e-19,0.0503557473908912,0,0.00114757221032378,0,0,4.95622167400812e-21,0.00124269989983467,0,5.81601117576708e-20,0.00469970570314913,0.0178648883707682,3.25422467948463e-18,0.00749189341497241,0.031961173583443,0,0.125860034857268,0.192197723158957,0.0921963515224181,0.00479324601470895,0.0693485048469129,0.000851663208353532,0.0766714959499289,0.296727420218333,0.00616418567251569,0,0.0483042998639259,0.00296251181657078,1.17623157496581e-21,1.74822118135189e-19
T cell gamma delta_XCELL,0.0324797309824472,6.46166252708417e-19,0,0.00645421128150195,0.0868212654393913,0.0817354406611251,0.0314266191719338,0,2.09315647557775e-19,0,0.04398397429467,0,0.0149718457305819,0.00537781951001398,0,0.00133302651523708,0,0.0040648431034304,0,4.2229832701e-18,0.0690648751637827,5.10924019782999e-18,0.00607901048651132,0.0180099132017942,0,0.0273249270913131,0.0389912054652889,1.31997306632478e-18,0.0259293081403704,0.0462116102723159,0.00346419342419375,0.035966825933439,0.0184745434655411,2.63255241817589e-18,0.00365059959061278,0,2.10179057119924e-19,0.00647392728089437,0.0248856447348582,0,0.020608804698203,5.28496869773304e-18,0.00876366558647495,0.00433046687909151,0,1.26311418980055e-17,0.00182931913393657,0.00194845389628458,3.79884347230766e-17,0,0.0611079670943535,2.50124075204409e-18,0.0188098882202809,0.0518917386338475,0.00997861202443241,8.82381246148609e-06,0.0318447142698962,0.00038256665985074,0.0622669595344544,0,0.0210894449803914,0,0.066346065317812,1.25553541147825e-17,0.0123178288217958,0
T cell CD4+ Th1_XCELL,0.0560660087561048,0.00872903449604258,2.79390351101027e-18,0,0,0,3.39124018808451e-19,3.89078180126422e-19,0.0189266021858365,1.40337519868007e-18,0,0.00515587335523993,1.24196549316344e-19,0,1.00522080435933e-18,0.000515262710638751,0.0143835291155591,0.00171369621223056,0.0341828572678045,0.0733109501709892,0,0,0.0213133117172394,0,0,0,0.00496123631776231,0.0307907209175914,0.00694226526370266,0.0325117157393788,0.0483054999428785,0.00839199433093224,0.0120703690721303,0,0.00587639965379561,0.0209908259312679,1.42024369156825e-18,0.00973284082782525,0.0355029146277907,0.0263255797520124,0,0.0054463045425842,5.06900513485508e-19,0.0275924286395788,0,0,0.0140897734791252,0.00369704184920159,0,0.0244881736164311,0.0478131723969963,0.0129089695255338,0.0209120799443968,0.00685456458258238,0.0134704093188131,3.1976073302661e-18,2.51108869887836e-18,0.00183009830315216,5.15621933277551e-19,0.010132468228188,5.6047943632539e-19,0.00774499504722734,0,0.029154425989646,0.0395572592209348,0.00445520366279277
T cell CD4+ Th2_XCELL,0.119247832347849,0.000861904251031882,2.61101799832288e-19,0.0741227679229536,0.331823201607233,0.071406175836307,0.0694179829010829,0.00205586317479811,0.00973303259910087,0,0.051576918306445,2.36015915834862e-19,0.0373539382483775,0.0253142274844744,1.47662644393554e-21,0.0147885866812347,0,0.00972352507731686,0.0386310285922375,0.00481616611683194,0.173246862426316,0.00437354901947883,0.0302089994791273,0.0905875772396763,0,0.0962791264769718,0.199146678439602,0.0757374623906054,0.0467280218322024,0.0893943347649634,0.0862967343422018,0.110525875777121,0.171192782015356,4.14106611898946e-19,0.00286214070054603,8.36370866867359e-18,0.0208326033983568,0.0819598172425453,0.139741132717461,0.0358714253518135,0.0539390974327271,0,0.00236207009900626,0.0233772860909047,1.20927707538868e-18,5.18097766069872e-18,0.022885293782365,0.011502073581288,7.2439157832889e-19,0.00386279534219022,0.238507528280787,0.00845096774936466,0.187712584960068,0.0847048293448672,0.0148235442238861,0.0115186172758667,0.165113724288589,0.0178347291393945,0.102153186002504,0.00668944611165926,0.0876248813179884,0.00436301091638668,0.0642901058741682,0,0.068927280470659,0.00209644608587128
T cell regulatory (Tregs)_XCELL,0.00119018436166515,4.64353368180695e-18,0,0.100383180363387,0.185168617903253,0.217243231893775,0.0148539493453552,0,0,0,0.166007357610759,0,5.99590694715209e-19,0,1.63193326713005e-18,0,9.39257673054988e-19,0.0104793736092622,0,0.0059616847400307,0.122738417499124,0,0.00517095718130039,0.0293122589056614,3.628566408815e-18,0.0827298731284401,0.0824724480568803,0,2.29080722704082e-18,0.0803485200633906,0.0132347228367865,0.0261240037166944,1.50998790825608e-19,6.37905760051619e-18,2.65136061448936e-20,6.29896841663574e-19,0,0.00764473464895347,0.0707343657424358,0,0.0852138705104895,0,0.0151009806737047,0,5.03146622319603e-18,0,9.86521923822119e-19,0,8.523065490307e-18,0,0.0674193772211036,6.77697744642271e-19,0.0293108589928318,0.00183974069947659,0.131763915054316,0.00577568055092604,0.0533291731780724,0,0.104420487210092,0.0253652185382851,0.00606581730674615,2.47237772009764e-19,0.184330233264723,0,0.0208934257265562,0
immune score_XCELL,0.0682829672311385,0.0144142160056128,0.0144642528227579,0.113072487183505,0.411109303068278,0.746335402344386,0.136754481747713,0.018841140255466,0.01998931062605,0.015273360729044,0.455911187462984,0.0189190070652968,0.0188419543289099,0.0295422715368674,0.0140049892993243,0.0212271607764061,0.003235589071488,0.0438528421723158,0.0283827690759297,2.24612715752995e-18,0.459165367158847,0.00362975875619922,0.0516326685237188,0.0971472888761146,1.75215844014075e-17,0.388183827542096,0.204457939179137,0.0304887036038609,0.0567040080852713,0.236462846544988,0.0967726525329034,0.0864545097719215,0.0475056824281045,0.0145359420340946,0.127328084965288,0.0140523025887987,0.0526846791349632,0.0738726104975205,0.150991204805603,0.0304975214126686,0.290455968275828,0.0256266283826573,0.0734169057755119,0.0287365488514278,0.00449437797275416,0.00595433113854983,0.0509921912778623,0.0989164434472985,0.00248628662101264,0.015605201503674,0.338250795275355,0.00753133612997879,0.202839920541266,0.305780365250287,0.553765610386367,0.124096976429218,0.296391524818829,0.0703203420145653,0.496075523101214,0.398634592407546,0.0388886844177605,0.0285918474704497,0.770649407531644,0.00208028984603678,0.0793247827722349,0.0219387895302903
stroma score_XCELL,0.00892845788232333,0.0764449882222012,0.103680639282119,0.0792969762978241,0.0150882550997987,0.0146209633170582,0.00179214299672553,0,0.022221982198536,0.345986462949475,0.00667459721963076,0.121201547665358,0.0325121511865302,0.0532134346270864,0.0620394269865978,0.0679303922441906,0.124618544422876,0.00690233590575796,0.0338165366425426,0.0654806066102548,0.180045179356852,0.116154669482324,0.0202600172758894,0.0311639278010462,0.22735900124428,0.0746233149825356,0.0215996414369113,0.0142329950493098,0.0168990674626797,0.00154735938377688,0.0288326043634302,0.0592879507379757,0.0177844417472946,0.0421899403628316,0.0807896910428756,0.044705372179356,0.166507369013412,0.083705360329577,0.0204167163227396,0.023533461025385,0.0430084214709106,0.180634360880982,0.0627152630490931,0.0127582295957151,0.126081668024617,0.117289236826771,0.0214671466417475,0.178006382065025,0.318194477389876,0.0419070914709878,0.00870247582954801,0.0427192905357312,0.0619937010291476,0.075435897947628,0.169901157118297,0.161890944506659,0.0440458002031489,0.0711182513267659,0.161022858089573,0.0551108214817908,0.00177722534576659,0.0877455567734573,0.0627732844276678,0.328185343002244,0.00881535763812674,0.25247867168368
microenvironment score_XCELL,0.0772114251134618,0.090859204227814,0.118144892104877,0.192369463481329,0.426197558168077,0.760956365661445,0.138546624744439,0.018841140255466,0.042211292824586,0.361259823678519,0.462585784682615,0.140120554730655,0.0513541055154401,0.0827557061639537,0.076044416285922,0.0891575530205967,0.127854133494364,0.0507551780780737,0.0621993057184723,0.0654806066102548,0.639210546515699,0.119784428238523,0.0718926857996082,0.128311216677161,0.22735900124428,0.462807142524631,0.226057580616048,0.0447216986531707,0.073603075547951,0.238010205928765,0.125605256896334,0.145742460509897,0.0652901241753992,0.0567258823969262,0.208117776008163,0.0587576747681547,0.219192048148375,0.157577970827098,0.171407921128342,0.0540309824380536,0.333464389746739,0.206260989263639,0.136132168824605,0.0414947784471429,0.130576045997371,0.123243567965321,0.0724593379196098,0.276922825512323,0.320680764010889,0.0575122929746617,0.346953271104903,0.05025062666571,0.264833621570414,0.381216263197915,0.723666767504664,0.285987920935878,0.340437325021978,0.141438593341331,0.657098381190788,0.453745413889337,0.0406659097635271,0.116337404243907,0.833422691959312,0.33026563284828,0.0881401404103616,0.27441746121397
B cell_EPIC,1.69483574382549e-05,0.00105983085212229,0.00160942947337542,4.38574365715688e-07,0.0185444936626479,0.0350034236002001,0.000833384007742567,0.00229471884984163,0.000391368924736027,0.00204222674068003,8.59663987520026e-05,0.00119685189465592,2.59005347213163e-08,1.09047835123069e-05,0.00112534481913916,6.1880230955554e-05,0.00149027652750873,0.000107440125290968,0.000104030338836349,1.4347713961456e-07,0.000742641194603217,0.0029738897687505,0.000162852281055779,6.31348369363762e-06,0.00135321071878053,0.137764173965542,0.0115555248626848,0.0001785127012111,0.000138033966094035,0.00430185183697084,0.00819436431239912,0.00970923460796906,0.00583183538944558,0.0024100938328304,0.00899212113837275,0.000115792351590679,0.000206031439588889,0.027513403470625,4.82236908458318e-06,0.000371755844620795,0.00299640361556899,0.00265709625332081,0.000822929807788897,1.20988102719476e-06,0.00062856467428218,0.00535710047968241,0.000757897979470374,0.0124913205087764,0.00490163951032859,0.00102939121097727,0.0114659202502471,0.00099879375812197,0.0529021270262989,0.096985223722727,0.0332110752106561,0.0126457019391313,0.0260888291395208,0.000672465107260079,0.0435058361328179,0.0353132115863656,0.000260451821905547,0.00145021490768805,0.0380878938295229,0.00449264847895762,2.74293995870924e-09,0.0012325430056977
Cancer associated fibroblast_EPIC,0.0232100704606064,0.0353093841039459,0.0194504851330541,0.0600909748059216,0.122810899759432,0.108695870906703,0.00926017901998046,0.011180120090037,0.0295930573346029,0.067585183287946,0.0355994414523326,0.0167455107533194,0.0331447026360368,0.273100475080564,0.0466757529489944,0.0458690394553068,0.064151405275699,0.00971691209431145,0.0198857626771421,0.0117352166711055,0.1275539760458,0.459230313578859,0.106524690471308,0.0820949310527785,0.0880647479133829,0.0891843620675699,0.0506429254258756,0.127245428077575,0.023924733796864,0.122976638995547,0.143556046260699,0.0551879040766583,0.0730750204210816,0.0477065673510836,0.033813029752855,0.0403503623463701,0.105440727394401,0.0819985056165025,0.0350480605787181,0.0219185714194697,0.129950071583638,0.0395909687986315,0.0634662214216903,0.0038577864295146,0.0261806884936123,0.0453641677497681,0.0228094500532886,0.126831831622638,0.061583084048375,0.00830404180291743,0.0523811806273266,0.0239875027468799,0.165781022626994,0.210525885382189,0.233594628828925,0.0989975483324508,0.041055899938332,0.0284587613718415,0.0790591230039622,0.00845247329859821,0.00500442242102895,0.0124302009631369,0.329804118416177,0.0334035747481576,0.01309291328469,0.0288275831875303
T cell CD4+_EPIC,0.0829226756687518,0.0551679246832349,0.0808144492852972,0.168185013563739,0.191107903606995,0.27645414224576,0.0661526715860232,0.0708966916897188,0.0757018146110289,0.0753908034578635,0.258183377058684,0.101706959461925,0.0681339547571853,0.0528478448596333,0.0683859522567693,0.0583674353048611,0.0753288864211288,6.31795916543273e-07,0.0511603601014788,0.0037516509578801,0.27878920946116,0.0381284049457719,0.082055910606084,0.131810104623328,0.0692295577849989,0.150888487776032,0.165667477467072,0.107898711889852,0.0846153206688963,0.232155681530767,0.11053693008276,0.146156052373393,0.107077098484245,0.101131525642723,0.0970544399123016,0.0485226003757398,0.0901226626283994,0.156011886035837,0.181020829019556,0.071389988180454,0.187172004670859,0.0816699690107693,0.101091639486606,0.102511408268349,0.0635513556911317,0.0768310026731624,0.0764524312597044,0.114645715680492,0.0826265141915603,0.0745548694643155,0.286859991330905,0.0846939998905481,0.212193128684868,0.131400179664859,0.25230943185592,0.0884982680110984,0.148522248051621,0.083921757191163,0.248148012373423,0.0471130317656078,0.102861498001561,0.0999278885881084,0.369053568567576,0.0673217248057259,0.0516364686094346,0.0603707757399099
