cell_type,MK-1,MK-10,MK-11,MK-12,MK-13,MK-14,MK-15,MK-16,MK-17,MK-18,MK-19,MK-20,MK-21,MK-22,MK-23,MK-24,MK-25,MK-26,MK-27,MK-28,MK-29,MK-3,MK-30,MK-31,MK-32,MK-33,MK-34,MK-35,MK-36,MK-37,MK-39,MK-4,MK-40,MK-41,MK-42,MK-43,MK-45,MK-46,MK-47,MK-48,MK-49,MK-5,MK-50,MK-51,MK-52,MK-53,MK-54,MK-55,MK-6,MK-7,MK-8,MK-9,MK-A,MK-B-0002,MK-B-0003,MK-B-0004,MK-B-0005,MK-B-0007,MK-B-0008,MK-B-0012,MK-B-0019,MK-B-0021,MK-B-0022,MK-B-0024,MK-B-013,MK-B-014,MK-B-016,MK-B-018,MK-B,MK-B6A,MK-B6C,MK-EOG-001,MK-EOG-004,MK-EOG-005,MK-EOG-009,MK-EOG-012,MK-EOG-015
T cell NK_XCELL,0.0278514420880645,0.0219996087101573,0.0293000843638218,0.0322098053051579,0.0284914672385373,0.100106052061697,0.0431637425017709,0.0586600959949133,0.078091480881797,0.0269868669065037,7.04958470388178e-18,0.023703729342687,0.0137124640348015,0.0148221176297611,0.114423521346957,0.0660026186538335,0.158565829602187,0,0,0,0.0597010699522897,0,0.108863923885336,0.0696425784942209,0.0595987990893677,0.228127080214771,0.145212495238262,0.00828908252181824,0.0435839829249757,0.0267822789141951,0.0780403874860343,0.0579542292144095,0.00833027133428562,0.128845845252895,0.0718466688279801,0.0716367854391471,0.0743110491512028,0.0608313009951522,0.0330708509026376,0.0133000789944752,0.127826291352897,0.0793379266339324,1.45676014273286e-18,0.0602151550877679,0.148716318961641,0.00158591400800257,0.0726701964339794,0,0.0839825377412916,0.0329626682077085,0.0655232394046457,0.0591653084168025,0.0431614644533757,0.0472260932768127,0.0342881439843761,0.00865279029947227,0.108652191626068,0.0110397588326287,0.109026304924344,0.0872340370433802,0.104382333485374,0.0395524102024894,0.304124599516682,0.0428488033953913,0.150741560034616,2.53610338081179e-19,0.0370835543472421,0.0463501446660685,0.253127483349944,0.131600433718559,0.018676600376181,7.5464588683174e-20,0.0103056377857898,0.0733582881340786,0.125783394569021,0.0788535586387864,0.00376447610222088
Plasmacytoid dendritic cell_XCELL,0,0.0498982078196237,0.0528479330746026,0.0027509770555048,0.00733538577166189,0.0225387708542247,0.0817373477819469,0.0797431238366644,0.122718842887222,0.0279108103306585,0.000117469457320835,0,0.324125401666613,1.63886295021573e-17,0.166135708382788,0,0.0132531692065318,6.96149154742285e-19,0,0,1.26269145897226e-18,0,5.51933592076777e-19,0,0,0,0.110175456222338,0,0.0341570028353011,9.6633510208971e-20,2.54169473051407e-17,0.0747311620418787,0.068378818338684,0.00608713987269866,0,0.0245471166601923,0.039635764089608,6.64647017817194e-20,0.00778889624225749,8.58662504485069e-19,0.0552664228266606,0.00808563237743682,0,1.52706667686847e-19,0.00324133620735581,3.39064568545304e-18,0,0.00863734442569526,0.02663549667232,0.00317257746012712,0.044580682047717,0,0,0.0071745049964654,0.00467407626151799,1.60844109147692e-17,0.00938599628172001,5.76761546380166e-18,0,0.026111114747982,0.0833225800848114,0.00761774974073101,0.0188416245371645,0.096912829877652,0.00625375473227939,0.00522083269981183,0.052548207954534,0.0179589288924444,0,0.131681059932712,1.16623749531662e-20,0.000560069754868145,2.31556759281081e-18,0.189646961071347,7.76115389524456e-19,0.0224670999014297,0
B cell plasma_XCELL,0.00109176768335289,0.00169843817815028,0.000869515157922686,0.000386527904272333,4.39033471037278e-19,0,0.143383640939136,0.0468334150781767,0.0456659782060177,0.00313025624858777,0.0444236993553983,0.00226133153576318,0.0420873906445305,0,2.0919388667687e-18,0.00261465339339258,0.00263101319594642,0,2.24813408280137e-19,0.0174732786827496,0.00528260886011281,7.91221142520182e-19,0,0.0134653338698791,0,0.00444234296626165,0,0.00289133046482839,3.4587836724638e-19,0.00872356036491407,1.07486254039681e-18,0.190310775412919,0.0296163337002285,6.75201635036299e-20,0.000515764504320963,0.0022806985517013,0.0149234973115823,0.0298648875177055,0.0308475937185923,0.0072672230130611,9.65105325266514e-20,0.0240896000803876,4.89122070515072e-05,0,0.000827384082365467,2.90211182772454e-18,0.0503000068563993,0.00274790438665732,0,0.00110980446597625,1.30692220737907e-18,1.50194441341555e-19,7.24133417532247e-19,0.00127604790536499,1.77585691155709e-19,0,0.00486539719326354,0.0178773635758164,4.30927994324649e-18,0.00762439088444679,0.0319349655573404,0,0.125935400857276,0.192204905304515,0.0921659062701669,0.00480520286022873,0.069327839925063,0.000941249275601643,2.8340872282264e-20,0.0766318018921193,0.296749706721068,0.0060305020668085,0,0.0483200170934837,0.00299430818739605,0,0
T cell gamma delta_XCELL,0.00765720283390689,0.0253388998407074,0.0424442453822915,0,1.03671752674157e-19,0.00728946578304827,0.0185433439602321,0.0855783460400071,0.0829509429059048,0.0325796601126158,5.52436139679933e-19,9.15193455239462e-19,0.000705976240084878,2.01231095044502e-18,0.0467785836647924,7.37734578424973e-18,1.60870272492955e-19,0.012112694308425,0.00515432997695399,0,1.08042933495952e-17,0,0,0.00259595179173027,0,1.77101198981222e-17,0.0739765177039158,1.19551332870998e-17,0.00207450280977621,0.0181910697727012,0,0.0303275452139746,0.0335953674475676,0,0,0.022157985727309,0.0401871543586875,2.80357032347635e-19,0.0308337309302287,0.000836369508146234,0.054973412728934,0.011926576689055,0,0.00092539566808719,0,2.6567969816281e-18,0.00224594428063699,2.38905282837796e-20,0.0173344213874473,0,0.0238180385774469,1.4768281935072e-17,0.00895184072150462,0.000130241430071698,4.62039947697934e-18,0,0,0,2.77224266770142e-17,4.04198558017154e-18,0.0529993578245982,2.10183711599459e-18,0.0108975264425563,0.04617761519448,0.00598578954003169,0.0009356084401539,0.0365209475786939,0,0,0.0585311049949265,0,0.0206483528571356,0,0.0703441602401312,4.92812100094976e-19,0.00557422584958265,2.50951114137756e-18
T cell CD4+ Th1_XCELL,0.0628923659416404,0.0968423502800316,0.0256724546350217,0.025371638566114,0.00119945054392002,0.00887042820920678,0.0223981650352403,0.0204248092062139,0.0112402510778908,0.00848820398118706,5.42101086242752e-20,0.0397967912041362,1.26283263966653e-18,7.61012072695721e-19,0.00610246196500251,0.0199076348714736,0.0199948391164617,0.0167120873053997,0.00707210728524174,0,0.00314827039828551,0.0151980854836351,0.0346720449701026,0.0139336688553658,0.0617545684208055,0.107082071202669,0,1.86622754161879e-19,0.0460294634248208,0.00953206211477503,3.05845306072712e-19,0,0.0397949919597426,0.0235455459404486,0.0597131277182928,0.0305119479582051,0.0678963834416227,0.0832227419176004,0.038178875985376,0.0143724163735818,0.00151148398427009,0.0452347471422727,0.00389579461703483,0.0221997898208581,0.0402167593586014,0.00151352834151818,0.0354534021254652,0.0617981450172302,0.0735482278078881,0.0517044608367548,0,0.0216210625583151,0.00616019052859948,0.0539848261892837,0.0114940686271456,0.0110979892966979,0.0357584534818923,0.0200737061672405,0.0119612356110663,0.0464553059544391,0.0944453652521661,0.0330182892314748,0.0580352602481023,0.0357317063050343,0.0361118094754189,4.2677847615206e-18,4.03277909785659e-18,0.0166441485809249,0.00197226808952646,0.0264065675000068,0.0293429034918031,0.013877323306796,0.0243422116970905,4.51949715371284e-18,0.0547667225160979,0.0733496690676686,0.0185318858969819
T cell CD4+ Th2_XCELL,0.0752941408709931,0.111260139270165,0.0933352675405977,0,2.7658057258949e-18,0.0736616839811145,0.0195526864706588,0.330474528048218,0.0713977665890914,0.06912704098253,0.00346306159936128,0.00424163905209768,0.0681501339806379,1.31642186221217e-18,0.0521943641212856,0,0.0468184294001988,0.0341813573377058,0.0247995862309557,0.00569195420950128,3.39030997469484e-22,0.0112979712134506,0,0.00730704780008775,0.0310278341681555,2.74902512483195e-18,0.17718932277703,0.00676545154339699,0.025210719916603,0.0902005006008487,3.28392424020004e-18,0.097780027191225,0.192038061374302,0.0223422784737361,0.0672552517111002,0.0418610617801597,0.082446474201734,0.0777536446969478,0.104491027124915,0.0110053967093239,0.0750835760998412,0.164507569718295,0,3.51358144361461e-20,0,0.0228501248773215,0.0768293188879949,0.0155234865614652,0.132110348988554,0.0288386873945947,0.0555700200272033,1.65106414820378e-18,0.00167434141581416,0.0179944437908446,0,0,0.0180068432603929,0.00801782903601324,1.31852387749631e-17,0,0.229265477771845,0.00311688684596603,0.180269123777774,0.0789103103079439,0.0104308818120427,0.0120317107795715,0.168216115380417,0.0142530992427116,0,0.0972927616340219,0.00170527765412501,0.0858339596502016,0,0.0671798453276196,0,0.0621623523491577,0
T cell regulatory (Tregs)_XCELL,0,0.00026265961829992,0.0089528273935849,1.95542561370314e-18,0,0.0997499398110696,0.0416305698976184,0.183925762539858,0.215380013238832,0.0140828538398596,0,1.46257684014327e-18,0.308382143857399,0,0.165035099063916,0,0.000970063319815699,8.85859455790929e-19,0,0.00613704887772288,0,0,1.85809440822915e-18,0.0103161499188783,0,0.00345563776669111,0.121290069619425,1.4737845546404e-18,0.00468813385177994,0.0286205690823618,0,0.082154683598039,0.0817229335753236,0.00155298542356152,3.20404399716293e-19,8.4990666051841e-19,0.0788198252942162,0.0122634851240782,0.025408093438644,0,0.157558278174889,5.76350953709087e-19,0,1.96110710894342e-19,3.7645470156951e-18,4.14407960402541e-19,0.00747320101275291,0,0.0702143239608518,0,0.0845851074108844,0,0.0147418538226804,0,6.52283311019491e-18,3.774550311449e-18,0,2.69777427650506e-18,0,2.89670176014653e-18,0.0661582880429282,0,0.0288769222567875,0.00135593630789673,0.131294990459476,0.00563856604098206,0.0520829326133613,1.79949815950096e-19,1.26014030317202e-17,0.103704586730361,0.0245807832270254,0.00541251581553335,2.76392182281341e-19,0.183416965012271,3.67722319794469e-18,0.0204595661164604,0
immune score_XCELL,0.045273151810076,0.0668855731477819,0.190411386597424,0.0159940086838375,0.0174359865348885,0.114373233900587,0.426311829795729,0.410220763742625,0.748128388740455,0.137204414586723,0.0196102480172173,0.0213455525225133,0.326443599809306,0.0171433246868604,0.459594245092339,0.0202416046481856,0.0494869527992041,0.0175330108200838,0.028324272121459,0.0141747337144461,0.0153697177853045,0.0206723199487644,0.00287048096636793,0.0439140868512281,0.0285079664876278,1.54995245561831e-17,0.46333045899368,0.00301090255636537,0.0512853872976931,0.0958299961565272,6.04066281562092e-17,0.393704375075533,0.206044813253713,0.047748325653373,0.0287872842384358,0.0574134036369974,0.236842818091859,0.0954471160450136,0.0888383866726423,0.0269239885827714,0.537386023326616,0.0457207309453374,0.0154262107872429,0.128928582428329,0.0166885897396221,0.0540195135110438,0.0736314678767201,0.0121835287270878,0.149273329873494,0.0321157496999913,0.293304165900639,0.023836437548398,0.0745341733470855,0.0285117985291351,0.00700587210618382,0.00608708253392207,0.049119996761594,0.10190033045059,0.000976770484908576,0.0168652993522939,0.339057305980245,0.00997130135737207,0.200076105540486,0.307816330969936,0.556108938364299,0.125729723531113,0.302246657472908,0.0709639423042145,0.21688643745505,0.499869142508381,0.399814767081973,0.0383419585836255,0.0281594272319631,0.771785051695663,0.00220055548640485,0.0775722368954328,0.0239309731354316
stroma score_XCELL,0.10451397130037,0.00585833046251207,0.0310799424032153,0.0308826476993168,0.0666566757721319,0.0491504277897007,0.02901840738359,0.013609743482214,0.0119396758689759,7.59398950392199e-18,6.20185250671534e-18,0.00991538883296899,0.0399805262516981,0.270917316849768,0.00394815068837821,0.0979593470463613,0.0628309336835561,0.00959918477048723,0.0314306886001975,0.00896182951119388,0.0434347476051416,0.0356560784165601,0.0744101339748073,0.00385322901583134,0.0296267311572492,0.0617592056993885,0.112968524544653,0.0540026619296057,0.0179575241389811,0.0288922093933224,0.1724953720667,0.0297709036603733,0.0189631114994055,0.0496347243402373,0.0128416214330751,0.00236566498060631,1.18576528458558e-18,0.0274308546854229,0.033161372056872,0.0304270620931027,0.061271938863357,0.0157078412453349,0.0179913566454823,0.0371820198958508,0.0417465584455309,0.0936806825751724,0.0509351755351688,0.00273528858014157,0.0187071104617825,0.0125234651390378,0.0116042482357758,0.141644658216201,0.0399796479808283,0.0099129983992279,0.109083999197058,0.0648217879169124,0.0153931225468987,0.111197894110112,0.249529298498093,0.0235726648717943,0.0059120409826937,0.0347942878364877,0.0531938943843118,0.0566678250369436,0.100817088766687,0.0935070042888591,0.0304847790039614,0.020058100294988,0.191129987220937,0.0928098548658756,0,9.65344693647777e-18,0.0455316854484148,0.0420376936178988,0.260600628507717,0.00724034810159938,0.193268176509763
microenvironment score_XCELL,0.149787123110446,0.072743903610294,0.22149132900064,0.0468766563831543,0.0840926623070204,0.163523661690287,0.455330237179319,0.423830507224838,0.760068064609431,0.137204414586723,0.0196102480172173,0.0312609413554823,0.366424126061004,0.288060641536628,0.463542395780717,0.118200951694547,0.11231788648276,0.027132195590571,0.0597549607216565,0.02313656322564,0.0588044653904461,0.0563283983653244,0.0772806149411752,0.0477673158670594,0.058134697644877,0.0617592056993885,0.576298983538334,0.0570135644859711,0.0692429114366742,0.12472220554985,0.1724953720667,0.423475278735906,0.225007924753118,0.0973830499936103,0.0416289056715109,0.0597790686176037,0.236842818091859,0.122877970730437,0.121999758729514,0.0573510506758741,0.598657962189973,0.0614285721906723,0.0334175674327252,0.16611060232418,0.058435148185153,0.147700196086216,0.124566643411889,0.0149188173072293,0.167980440335276,0.0446392148390291,0.304908414136415,0.165481095764599,0.114513821327914,0.038424796928363,0.116089871303242,0.0709088704508345,0.0645131193084927,0.213098224560702,0.250506068983001,0.0404379642240882,0.344969346962939,0.0447655891938598,0.253269999924798,0.36448415600688,0.656926027130986,0.219236727819973,0.332731436476869,0.0910220425992025,0.408016424675986,0.592678997374257,0.399814767081973,0.0383419585836255,0.0736911126803779,0.813822745313562,0.262801183994122,0.0848125849970321,0.217199149645195
B cell_EPIC,0.00498083325684633,2.46159780260821e-07,9.14547264783272e-05,0.00112500737423668,0.00164499383037039,0.00024344669525822,0.111866676047379,0.018340710481526,0.0350810120898544,0.000852027384013791,0.00235427712028519,0.000446409565050653,0.00804376090360179,0.000733546064815024,9.20583135660847e-05,0.00141265171828054,3.16878886160087e-09,1.18222519527475e-08,0.000148552834565478,0.00650389485748472,0.0009130053255442,0.000382491781707332,0.00160410192893882,3.497880097354e-05,0.000302441612774018,1.703098820815e-08,0.000400648338422691,0.00251692358337181,0.000140445298300167,0.00019245524999709,0.0020069146406935,0.136462615799167,0.0113943690877523,0.00318701979461359,3.98442719081252e-07,7.8995387063141e-06,0.00508971896956745,0.00803517170727183,0.00941750696655432,0.000994533791106485,0.00597336777286578,0.00581410265886378,0.00226240457499063,0.00845459572165912,0.000453692079229771,0.000227233614743052,0.0263765494097677,1.91858626707295e-07,2.05882109691088e-08,0.00033538827913797,0.00312861340154787,0.00243856937251197,0.000525659457261945,4.10067754539151e-05,0.000515797267949179,0.00581201843766671,0.00066123662592179,0.0126461542933748,0.00397459261588815,0.000920416213387314,0.0115167126188958,0.000911944223415502,0.052028722772627,0.0980065191262162,0.0312429139436766,0.0123233451306474,0.0257482530912521,0.00113038194012499,0.00335565178151832,0.0435999626903343,0.0354168830343378,0.000441897312448716,0.00149946655112125,0.0386370248221575,0.00449744176796035,0.000108645800929482,0.0011516162511778
Cancer associated fibroblast_EPIC,0.187883353775235,0.0232602023473667,0.0482960751081904,0.0353423502839979,0.0194630469264308,0.0603997181454137,0.231242847447371,0.123112630325444,0.108521526328492,0.00926865504224468,0.0110655929182627,0.0293887294733975,0.0780793305883157,0.0678184328567922,0.0348970636269362,0.0168767089828394,0.0507876878653023,0.0332293912801934,0.273660086556794,0.0485965625096381,0.0468132976238158,0.0462051321713198,0.0640406621993614,0.00974791906347229,0.0197035820652999,0.0117669131837408,0.126782569229479,0.460200890028315,0.106856193007843,0.0827124732867986,0.088013361344082,0.0892462722277201,0.051143227948441,0.0595095918800148,0.127509003807572,0.0238743021264246,0.12317369648702,0.143838828150064,0.0552735789169944,0.0193534984223784,0.0602524708240221,0.073374998948512,0.0477583327481666,0.0334263506453347,0.0405737089402102,0.105406250652027,0.0828898316918698,0.00688850508046162,0.0353243720185342,0.0219801768278412,0.130242693959993,0.0398639928362088,0.0638023766326581,0.00388741634611345,0.0260880050923517,0.0453859272056078,0.0228401304418503,0.127475906862895,0.0617253880813875,0.00844703062987955,0.0525012660595515,0.0242441269248388,0.165901972838438,0.211100476337884,0.233585105768596,0.0993595495838708,0.0413422976652847,0.028667800507758,0.0617484008518012,0.0792356392628759,0.00848735605568291,0.00494920371859657,0.0126897033079883,0.329355562125204,0.0335685584721621,0.0131159592560132,0.0288149977540216
T cell CD4+_EPIC,0.139864257879777,0.0835294214846389,0.125686818539972,0.0558503691110108,0.081152572881232,0.169414840619953,0.205073236192266,0.190912467409412,0.277368015311135,0.0661566374368669,0.0709129193678776,0.0761932532625966,0.144600542803298,0.0760294754066448,0.258857966825305,0.10164503344768,0.114730898765798,0.0693663454661541,0.0475060887508562,0.0961364274193734,0.0692157168683846,0.0581512834433525,0.0762317003176488,7.69230378753604e-07,0.0510004964227064,0.0034288914512862,0.280947423025301,0.039691317610172,0.0818718221487733,0.132340095596521,0.0684318071785889,0.152388336778947,0.166330127137447,0.109582384485993,0.108189730165605,0.0849381113849388,0.232373582301874,0.111629123489749,0.146700463198726,0.105983083657579,0.351661865368851,0.107267862528162,0.101211501244659,0.0991991136288462,0.0489008744248129,0.0885241740910953,0.156905367098092,0.0511357614928722,0.181510886616241,0.0715807790336501,0.186693102483302,0.0824655955853419,0.102035372156062,0.103812729070182,0.0635266125949905,0.0774236293819222,0.0765162497328912,0.11666016644552,0.0829774632452635,0.0752149460514086,0.287778212671011,0.0846154623553423,0.213493021114211,0.13103363763993,0.255129968423163,0.0906442656998436,0.149464104379719,0.0850915635569593,0.0834388852269168,0.250210449326404,0.0469869266508853,0.103524344532104,0.0984610753340587,0.369209906651472,0.06794076690018,0.052009193180413,0.059990098178788
T cell CD8+_EPIC,0.00672857671725279,0.0329859665186321,0.0306803529105701,0.0503859762137355,0.0502700489021176,0.0253598021104163,2.70165791582147e-08,0.00926787855720568,0.0187438054055349,0.0576967479348855,0.0261486551801746,0.0378326351407315,1.0564867092714e-06,0.0446922850461703,8.95037899357275e-08,0.0486862333978091,0.0308005698930955,0.0426074417715861,0.0490179000702986,0.0366124205384936,0.0436067675368182,0.0473146020689763,0.0401703628334599,0.0484337470613548,0.0482580787320122,0.0579884815901422,0.00492364396436786,0.0258205906156415,0.0435595682005988,0.0169877692332814,0.0437069888715999,3.77520774850035e-07,0.0168540506365238,0.0379408422219919,0.00524829508575753,0.0482429166051037,0.0109037239812102,0.0134183126500759,0.0139445383429797,0.0613258614962162,0.00582918187808087,0.0157689954493102,0.0409926927010425,0.0512522101375665,0.0569772458407923,0.0349215921601452,0.0121508381665419,0.080151475168408,0.0155913865454412,0.0532646070543768,0.0106174280243886,0.0424863689376657,0.0251632917680699,0.0608318823460045,0.0434317825049743,0.0459714373439661,0.0508970508149778,0.00344234351637069,0.0447781627241921,0.0454643089153924,0.00668273307612857,0.0489361241886165,3.16758231257533e-07,2.57983316410979e-05,8.47973691436918e-08,0.0356351031524193,0.0138537061997522,0.0529280303784326,0.037087335276423,0.00631451750272849,0.00941390579061786,0.0619564114382025,0.0711494781620969,2.4574472027815e-06,0.044230500729993,0.0508373225359013,0.0461824666832217
Endothelial cell_EPIC,0.172451815010088,0.0368238552888756,0.0680555416107405,0.075314288927213,0.0826710314414038,0.0859682123774471,0.0913944038463717,0.0406600406376286,0.0696586846960153,0.0433259015297642,0.0369049779573725,0.0556527635318954,0.0565832295908893,0.209852536252985,0.0416005081876011,0.0976544660646551,0.104203751383532,0.0417081202187444,0.0581141692420931,0.0973442119804914,0.102929125858098,0.0758209260783653,0.115926328454541,0.0450245850223149,0.0582755970310835,0.0418177789621451,0.138084875214091,0.0873455155576311,0.0506930221257719,0.0684869292312503,0.116948504451106,0.0810819426962573,0.0597164387099031,0.120682670429702,0.0436641138926979,0.0463262150599725,0.0390006687893025,0.0692931436658797,0.0766352542910722,0.0820717685973224,0.0613184984005778,0.0417900873365446,0.0774834167418615,0.0866982827859791,0.0840241965778272,0.126030962466281,0.11988999383337,0.0412934631982784,0.0422524771911722,0.0565596879204569,0.0647889712181983,0.103120680771669,0.0789586724097613,0.061131277752537,0.10421236960947,0.0978710319657987,0.0642360835947789,0.199911278346095,0.222859427450173,0.0633476622399718,0.0433837283213749,0.0802654930564982,0.114296170309716,0.164362717166719,0.0812691753755823,0.144084218622963,0.0777043308650981,0.0707364548761487,0.19715025651109,0.174345293572702,0.00917259564702529,0.0386436632916838,0.0871519454089105,0.0978188135878059,0.140006771475749,0.0386410213197897,0.0720713208030914
Macrophage_EPIC,0.00675951632178145,0.00453150446581542,0.00694478566452545,0.00245773736643814,0.00286749566178434,0.00742041301078398,0.0176820138926131,0.0127504870890429,0.0172457497899566,0.00297616642098439,0.00295168133780419,0.00409344017016674,0.0317421384832615,0.00777192728383313,0.0125434828618418,0.00181655035172295,0.00960703180294915,0.00198530510861698,0.00294247378151765,0.00608254710487771,0.00517307950184654,0.00469638104644067,0.00925011346878435,0.000679740225317106,0.00200277531811132,0.00109180759005895,0.0282181986273092,0.00824594198164365,0.00210122858918908,0.00478499469582145,0.00493495892382899,0.0117812882159371,0.00913996613683058,0.00921347632458181,0.00301187487555571,0.00158487511380894,0.0078857387700789,0.00681839543397741,0.00343573568438361,0.00228659304530463,0.00719283966235619,0.00452915852122947,0.00395312810596802,0.00341186344283262,0.000545284507137743,0.00598518885974365,0.00929524077472901,0.000506098826282096,0.0117350180944402,0.00181749586431628,0.0110108332183304,0.00807527066821932,0.00536226056611996,0.00232688084574313,0.00282968058717704,0.00425790726836792,0.00548049807686587,0.0121801346963333,0.00940259759765241,0.00285435020320766,0.0415118974745973,0.00457292146692581,0.0227487426250011,0.01907001389839,0.0436360973918644,0.0239450805274597,0.009851382666629,0.00722954860239648,0.0396542702514793,0.027601157788155,0.00530056380123802,0.00420261210560601,0.00218802554397146,0.0184202052512721,0.00744003401471155,0.00287315080227041,0.00533916390686693
NK cell_EPIC,5.49610675134521e-10,3.04809397619296e-09,5.74484479186263e-07,5.81001204737235e-08,8.25393846279386e-10,5.07241731411603e-10,2.08409162573446e-08,3.06713068514311e-08,3.37127302045686e-10,1.09587723593199e-09,1.31450735568718e-10,5.46579813219385e-09,1.97677837855764e-09,8.14551804351496e-09,7.38363166155777e-10,3.76179506184056e-10,5.97267497850425e-06,3.07848590563843e-08,1.5953478879972e-06,6.12621952366858e-09,1.34820597916054e-09,1.29204682101174e-09,1.2663410780109e-08,0.000298392262336595,9.59958503750757e-11,0.000247917246403458,1.3959302234781e-09,2.32930086055658e-07,1.72764906060197e-09,1.50329648011368e-07,7.55861326271731e-10,5.77018623421008e-11,1.26821767326504e-11,2.40208163034822e-10,6.62095328916784e-09,3.21032359768297e-09,1.92550764811194e-09,2.73039246274994e-09,3.85273701452215e-10,8.67548266322926e-09,7.05144960130748e-09,1.43368023302896e-09,2.31468913921178e-09,8.66978391065984e-10,1.15882433881459e-08,5.87586287881388e-09,3.10835252282155e-08,1.3713351428844e-09,3.58813078086237e-09,8.25162707811791e-10,1.76160073417532e-09,1.86579332866756e-09,3.76204464686685e-08,1.160505690583e-08,4.1767594581212e-09,2.23564416850816e-08,6.18120483189487e-10,1.2547795468591e-09,5.89053988503835e-09,8.95006553312876e-10,0.00305573056747863,8.85180725910905e-10,1.94840041109589e-08,4.57495641212e-09,3.7961077437895e-08,6.9861547256026e-09,4.56834999283804e-10,6.43429899703135e-10,3.80981764547359e-07,1.12662596572034e-08,3.50954243412226e-10,2.59994540614669e-10,1.01753040007336e-08,3.09211103716824e-09,5.1038919099268e-09,1.72656986315276e-11,6.67072989320076e-10
uncharacterized cell_EPIC,0.481331646489409,0.818868800686797,0.720244396955044,0.779524212623247,0.761930809531267,0.651193566533486,0.342740774716505,0.604955754828434,0.473381206041884,0.819723863155363,0.849661895986772,0.796392763390363,0.680949939167147,0.593101788943241,0.652008829942597,0.731908355660834,0.689864084445556,0.811103353547594,0.568609133415987,0.708723929463421,0.731349005937287,0.767429182117791,0.692776718133855,0.895779868333852,0.820457028722017,0.883658192945235,0.4206426402051,0.376178587693139,0.714777718901874,0.694495132376682,0.67595746383424,0.529039166703495,0.68542182033042,0.659884014622895,0.71237657710914,0.795025676960721,0.58157286877544,0.64696702217259,0.694592922214016,0.72798465231461,0.507771769041797,0.751454793123698,0.726338521568623,0.717557582770803,0.768524986041747,0.638904592280103,0.592492147942105,0.820024503003736,0.713585835357829,0.794461864195058,0.593518355932639,0.72154951996259,0.72415232938962,0.767968795258909,0.759395748166328,0.723278026040229,0.779368750094593,0.527684014584631,0.574282362394903,0.803751284851746,0.553569719210962,0.756453926899182,0.431531034097772,0.376400832924264,0.355136616338671,0.594008430296642,0.68203592467543,0.75421621949475,0.577564819119007,0.41869296859054,0.885221768669259,0.786281867341364,0.726860295516549,0.146556027022775,0.702315921535352,0.842414707087417,0.78645033575576
T cell_MCPCOUNTER,6.62654453685499,22.7877002393664,31.1209827019895,74.6632862637867,148.389809106541,65.2958659212872,7.85734958958779,12.486083607789,25.3699851706298,143.072748546309,43.2954105254647,79.3805006953842,0.324884237239706,4.09414258198506,44.175086109827,94.7629041667082,38.4815439948725,172.651299239475,202.697128392439,46.9288700491405,51.073212297883,119.799540499131,47.6227158951558,3.68273399678599,6.02808346634742,3.00685990830924,27.6801981675351,64.6489452906864,12.8379677630894,12.0225749201523,12.9489479214886,11.406123238298,24.7597507552549,9.98955440649905,1.6345492210163,67.9036375173168,15.9081310022249,4.77945065131595,8.1663754429653,182.742915750978,28.4510543045401,2.28373769881758,104.296140099055,58.97065429963,6.10406998929282,3.83936223987762,5.22290253922106,204.962489073202,8.5470544580195,99.8961091058741,23.4599242806242,32.0714042638969,6.1899376277073,249.891367566754,92.7965530432414,1.95152353666897,108.611926946856,42.5692178326907,7.3995451218558,68.7358248222345,12.718354988486,116.919109238535,6.46583932917561,6.21004946991331,5.11801188270449,4.18126983249848,7.88135745945637,174.671821309667,7.89505673465929,18.2222951191038,0.607433530992642,202.670648995547,275.374510709793,52.0849611758944,0.661243810152889,97.6030347446505,105.965017628235
T cell CD8+_MCPCOUNTER,1.34971753877923,0.321086756535256,2.14659888159577,0.251889115998941,0.0910650491173395,1.71708339148384,0.60228572176115,2.52220055934049,7.44481102335165,1.18045542739041,0.184747830786346,0.148674999784592,0,0.0408866785779608,5.69192769232084,0.117489996608453,0.476395814080256,0.274904689297598,0.199450900969114,0.326924073004586,0.0781564339041721,0,0.106067598536122,0.0191392233944531,0.112294740698283,0,7.50570382856316,0.500833715459367,0.662577165972347,0.488432863862665,0.245739011528209,1.70068096930012,2.23817196930944,0.701327247366189,0,2.26903783173235,1.73706433138465,0.769509493272844,0.730937135863767,0.808923614040193,6.50571156863306,0.100432494889526,0.292918636245001,1.59500592786274,0.219091230850287,0.657474961838374,0.116017592268499,0.027002247583588,1.84281525534364,0.58604635284662,3.59852061188157,0.314684000584187,0.1565449396514,0.403349331307866,0.0299737010467582,0.165224158669387,0.678838783633406,0.208186892909591,0.748837405192356,0.17441835537621,4.35562364696282,0.937596617210545,1.05145439374854,0.73834111101693,0.214678852175141,1.05248561726202,1.55436833045318,1.09192989312828,0.599555224366312,4.41230184757967,0.177806077199158,0.624344032276634,0.458879261389333,9.79787019164761,0.176573694287129,1.06767980776331,0.564447508181496
